stars,text
5, Πολύ καλή για την τιμή της! 
5, ΤΕΛΕΙΑ!!! 
5, Τέλεια εικονα!! 
4, Πολύ καλή 
4, Καλή εικόνα μέτριος ήχος εύκολο μενού 
3, Καλή αλλά κάποια θέματα με το Netflix τα έχει 
2, Κακός ήχος 
2, μετρια 
5," Για τη τιμή της θεωρώ πως είναι ό,τι καλύτερο υπάρχει στην αγορά! Προσωπικά έμεινα ικανοποιημένος με την ανάκτηση και την ευκρίνειά της και τη συνιστώ!!!! "
5, Τελειαα 
5," Πολύ καλή για την τιμή της. Εικόνα, ήχος πολύ καλά, εύχρηστο μενού, ωραιο design κ σύνδεση στην smart με Wi-Fi. Έως τώρα απόλυτα ικανοποιημένος. "
5," ΕΞΑΙΡΕΤΙΚΗ ΠΟΙΟΤΗΤΑ ΕΙΚΟΝΑΣ , ΦΟΒΕΡΕΣ ΔΥΝΑΤΟΤΗΤΕΣ , ΠΟΛΥ ΕΥΧΡΗΣΤΟ ΜΕΝΟΥ "
5," Εξαιρετική tv. Value for money. Πάρα πολύ καλός ήχος, ζωντανά χρώματα (θα χρειαστούν ρυθμίσεις με βίντεο από YouTube). "
5, Πάρα πολύ καλή 
5, Απίστευτη εικόνα 
5, Πολύ καλη Τ.V 
4, Ωραία χρώματα και πολύ καλή ανάλυση. Απροσδόκητα καλός ήχος για μία απλή 4Κ τηλεόραση. Τα presettings προγράμματα σε απόδοση της τηλεόρασης δουλέυουν τέλεια στις κονσόλες παιχνιδιών και στο Netflix. Στα υπόλοιπα δύσκολα να τα χρησιμοποιήσεις και να τα ρυθμίσεις. Στην εκπτωτική τιμή αξίζει τα λεφτά της. Πολύ καλή αγορά. 
5, Τέλεια η τηλεόραση και τέλειος ο Κωτσοβολος! Πέμπτη την παραγγείλαμε και Σάββατο ήταν στο σπίτι μας στο νησί. Τη συστήνω ανεπιφύλακτα. 
5, Υπέροχη τηλεόραση! Ο νέος μου έρωτας! 
5, .. 
4, 👍 
4, Εξαιρετική για τα λεφτά της. 
4, ΚΑΛΗ ΓΙΑ ΤΑ ΛΕΦΤΑ ΤΗΣ. 
5, Απίστευτη εικόνα!!! 
5, Εξαιρετικη 
5, Καταπληκτική τηλεόραση με υπέροχα χρώματα και ήχο 
5, Value for money 
5, Είναι πολύ καλή επιλογή. Γενικά η Samsung έχει ποιοτικά προιόντα! 
5, Άψογη 
5," Samsung UE43NU7122 43"" "
5, - 
5, πολυ ευχαριστημενη 
5, Είναι άριστο προϊόν 
5," Πολύ καλή σχέση τιμής με προϊόν. Φοβερή εικόνα στα 4Κ, εύκολο μενου "
5, Πολύ καλή αγορά. Εξαιρετική σχέση ποιότητας τιμής. Στα συν η ανάλυση 4Κ και ο ήχος της. Αν θα βελτίωνα κάτι θα ήταν μάλλον τα πόδια στήριξης 
5, Την έχω 2 μήνες. Έχει ξεπεράσει τις προσδοκίες που είχα όταν την αγόραζα. Πολύ ευχαριστημένος 
5, Πολύ καλή 
5, 5 
5, Πολυ Καλη σχεση τιμη -ποιότητας!! Τη συνιστώ ανεπιφύλακτα!! 
5, Ξαναείδα 12 χρονια ambilight αλλά αυτή ξεπερνάει κάθε εικόνα οποίος αγοράσει άλλη μάρκα απλά θα χασει 
5," Είναι πολύ καλή τηλεόραση, με εντυπωσιακή ευκρίνεια οθόνης, καταπληκτικό το ampilignt που προσαρμοζεται ανάλογα το χρώμα της εικόνας αλλά και το ρυθμού της μουσικής που αναπαράγεται... Δεν έχω διαπιστώσει κάποιο αξιοσημείωτο αρνητικό θέμα. "
5, Πολύ καλή τηλεόραση με απίθανα χρωματα 
5, Για τα λεφτα της είναι εξαιρετικη τηλεοραση με πολύ καλο μαυρο και εντονα χρωματα. Αψογη! Αν ειχε και Bluetooth θα ηταν το τελειο! 
5, Τελεια 
5, Μια πολύ καλή τηλεόραση για την κατηγορία τιμής της 
5, Τελεια 
5," Για αλλη μια φορά, η SONY έδειξε τι σημαίνει τα panel της. Πολύ όμορφα μαύρα, ο σχεδιασμός της τηλεόρασης σε άλλο επίπεδο και το σημαντικότερο, ότι είναι Android και το ενσωματωμένο Chromecast. Τα ηχεία της αρκετά καλά, με καλό subwoofer. "
5, 5 stars 
5, Best Value for Money 
1, Δεν ειναι συμβατη με συστηματα wifi 
5," κορυφαια εταιρια, κορυφαιο προιον. απλα "
3, ΠΕΡΙΜΕΝΑ ΚΑΤΙ ΚΑΛΥΤΕΡΟ Σ ΠΟΙΟΟΤΗΤΑ ΕΙΚΟΝΑΣ 
5," Καλή επιλογή για κάποιον που δεν θέλει να δώσει πολλά λεφτά και συγχρόνως να έχει όλο το πακέτο : καλή εικόνα , αξιοπρεπής ήχος,smart tv,hdmi arc ,κωδικοποίηση dolby και dts (dts δεν έχουν τα περισσότερα αν όχι όλα τα μοντέλα 2018). Είμαι πολύ ευχαριστημένος με την επιλογή μου. "
3, Για entry level Έχει καλά χρώματα. Σαν smart TV είναι πολύ αργή... Έχεις delay Ακόμα και στο εικονικό πληκτρολόγιο. 
5, Η καλύτερη επιλογή 
5, Τέλεια 
5, Κανένα προβλημα!! Όλα πολύ καλά!! 
5," Πάντα σε σχέση με την τιμή (449€ σε προσφορά): πολύ καλή εικόνα 4Κ, δυνατός ήχος, εξαιρετικό και πρωτότυπο το ambilight. Το μενού ρυθμίσεων είναι λίγο απλοϊκό (χωρίς πολλά εικονίδια, χωρίς χρώματα κτλ). Έχει και DLNA (μέτριος ο player, θεματάκια με τους υπότιτλους) αν και δεν αναφέρεται ούτε στο manual (!!!). Παίρνει πληκτρολόγιο και π...Διαβάστε Περισσότεραοντίκι για μεγαλύτερη ευχρηστία. Γενικά, για τα λεφτά της, μια χαρά! Διαβάστε Λιγότερα"
5, The meaning of value for money 
1," Το ένα αστέρι είναι πολύ αλλά δεν υπάρχει χαμηλότερη αξιολόγηση. Δεν είμαι καθόλου ικανοποιημένος από το εν λόγω προϊόν. Η συγκεκριμένη τηλεόραση παρότι είναι smart δεν μπορεί να βρει τον δρομολογητή της Philips και απλώς λειτουργεί σαν απλή τηλεόραση. Εάν προσπαθήσω να μπω στο smart TV κολλάει και δεν ανταποκρίνεται κανένα πλήκτρο του τηλεχειριστ...Διαβάστε Περισσότεραήριου μέχρι να την αποσυνδέσω από το ρεύμα ,αλλά και πάλι λειτουργεί σαν απλή τηλεόραση. Σαν smart TV δεν λειτούργησε ποτέ. Έχω ζητήσει αντικατάσταση. Διαβάστε Λιγότερα"
5, Πολύ καλή. 
5, ***** 
4, Πολύ καλά χρώματα τέλειος ήχος 
1," Ζήτησα αλλαγή τις πρώτες ημέρες. Δεν έγινε αποδεκτό το αίτημα από εσάς. Έχω απευθυνθεί στη Samsung. Δεν έχει βλάβη.Απλά κάνει πολύ κακό downscaling. Κάκιστο. Επιθυμώ υπαναχώρηση από το προϊόν και έχω καταγγέλλω τον όρο 2.Α του Premium Support, που έχω επίσης αγοράσει, μιας και ο τεχνικός σας ήρθε αντί στις δύο ημέρες στον ένα μήνα. Έχει ενημερωθεί...Διαβάστε Περισσότερα η Samsung USA, Dixons Capphone και η Αρχή Προστασίας Συνήγορος του Καταναλωτή. Δεν είμαι ικανοποιημένη. Ζητώ αλλαγή του προϊόντος με άλλο. Διαβάστε Λιγότερα"
2, _ 
4, Γενικώς πολύ ευχαριστημένος με την επιλογή αν και θα ήθελα το λειτουργικό της να είναι λίγο πιο γρήγορο 
5, Πολύ καλή προσφορά 
5, Εξαιρετική τηλεόραση κορυφαία τιμή 
3, Αξιοπρεπή Τηλεόραση για τα λεφτά που έδωσα μόνο τα πλήκτρα του κοντρόλ είναι πολύ μικρά και σε μπερδεύουν σε γενικές γραμμές αξίζει να την αγοράσει ο ενδιαφερόμενος 
4, Πολύ καλη 
5, Super 
5, Πολυ καλη 
5, Όχι μόνο στην εικόνα αλλά και στον ήχο! 
5, Πολύ καλή 
5, Εξαιρετική αγορά !!!! Είμαι πολύ ευχαριστημένος !!! 5 αστέρια και λίγα είναι 
5, Εκπληκτική τηλεόραση με φοβερή ανάλυση χρώματα και πληθώρα λειτουργιών. 
5, Πολύ καλή τηλεόραση με ωραία χρώματα και όλα τα έξτρα μιας SMART HD συσκευής σε πολύ καλή τιμή. 
5," Πολυ καλη λειτουργια του προιοντος,σε ολα του και μεσω internet και μεσω εξωτερικης κεραιας παροτι ειναι πολλα τα σημεια των κεραιων στο διαμερισμα,με την ευκαιρια θα ηθελα να σας ευχαριστω για την αριστη εξυπηρετηση σας,διοτι στο αλλο προιον σας, που ηταν σπασμενο μολις το ανοιξα η προθυμια σας να γινει αλλαγη σε χρονο de de.Εντυπωσιακη και μαλισ...Διαβάστε Περισσότερατα τα παιδια ηταν προθυμα. Διαβάστε Λιγότερα"
5, 5 
5," Πολύ καλή, τν περίμενα καλύτερη να πω τν αλήθεια όσο αφορά τν εικονα.. Πολύ καλό κ ευχαριστώ πρωσοπικο.. Ταλιρακι γιατί έμεινα ευχαριστημένος!! "
5, Τελεια χρωματα πολυ αξιολογη αξιζει τα χρηματα της 
5," Πολυ καλη τηλεοραση ,καθαρη εικονα ,αψογη στην λειτουργεια της. "
5, Πολύ καλή αξίζει 
5," Εντυπωσιακά χρώματα τα οποία για να εκτιμήσετε στο maximum θα χρειαστεί να παίξετε κάποια ταινία σε 4K device γιατί τόσο τα Ελληνικά προγράμματα όσο και το Netflix (ακόμα και στο premium 4k) δεν προσφέρουν γνήσιο 4k. Εμπεριέχει αποκωδικοποιητή οπότε απλά συνδέετε το καλώδιο της κεραίας στην τηλεόραση και βρίσκει τα ψηφιακά κανάλια μόνη της... Το τ...Διαβάστε Περισσότεραηλεχειριστήριο είναι πάρα πολύ απλό στη χρήση του και μικρό σε μέγεθος με πολύ ωραίο μεταλικό σχεδιασμό. Συνδέεται μέσω wifi με το Samsung Κινητό μου από το οποίο μπορώ να ελέγχω πλήρως την τηλεόραση από όπου κι αν είμαι (εφόσον ο βασικός χειριστής μπερδευτεί με τα κανάλια κτλ). Παίζει Youtube, Netflix κτλ και έχει και Google search σαν υπολογιστής. Επιπρόσθετα μπορεί να συνδεθεί με όλες τις Samsung συσκευές στο σπίτι (πλυντήριο κτλ) για να τις ελέγχετε από απόσταση... Εν ολίγοις, εντυπωσιακό μηχάνημα Διαβάστε Λιγότερα"
5, Πολύ καλή τηλεόραση. Αψογα χρώματα. Πού βολικό remote control. Ωραία βάση. 
5, ΠΟΛΥ ΚΑΛΗ ΕΙΚΟΝΑ ΑΞΙΖΕΙ Η ΑΓΟΡΑ ΤΗΣ ΓΙΑ ΤΗΝ ΤΙΜΗ ΠΟΥ ΕΧΕΙ. 
5, Παρά πολύ ωραία τηλεόραση 
5," Είναι ότι καλύτερο κυκλοφορεί στις ίντσες της,φοβερή ποιότητα εικόνας και ήχου ,πάρτε την και δεν θα το μετανιώσετε καθόλου! "
4, Μια εξαιρετική premium τηλεόραση. Υπέροχα χρώματα και εικόνα! Είναι μια καλή επιλογή με καλή σχέση ποιότητας τιμής. 
4, Το μόνο αρνητικό που έχω διαπιστώσει μέχρι τώρα είναι κατά την διάρκεια παρακολούθησης αγώνα ποδοσφαίρου όπου η μπάλα όταν κινείται με μεγάλη ταχύτητα φαίνεται μία γραμμή. Σαν ουρά. Προφανώς έχει να κάνει με τον Ρυθμό ανανέωσης. Εάν βλέπετε πολύ ποδόσφαιρο είναι λίγο εκνευριστικο. Κατά τα άλλα είναι πάρα πολύ καλή. Μου έκανε εντύπωση η πολύ μεγάλη...Διαβάστε Περισσότερα ταχύτητα σύνδεσης στο ίντερνετ ακόμη και ασύρματα. Διαβάστε Λιγότερα
5, Πολύ καλή TV  Άριστη επιλογή για τα χρήματά της 
5, Σούπερ 
5, Εξαιρετική αναλογία ποιότητας και τιμής...!!!! 
5," Θετικά: Εικόνα, τιμή, εμφάνιση και το φοβερό ambilight Αρνητικά: Φτωχό app store "
4," Η επιλογή έγινε λόγω σύγκρισης με άλλες μάρκες καθώς διαθέτει περισσότερα-καλύτερα χαρακτηρίστηκα σε οικονομικότερη τιμή (499ευρω σε προσφορά). Για χρήση κυρίως προβολών ταινιών και σύνδεση με ηχοσύστημα lg μέχρι στιγμής είναι εξαιρετική σε εικόνα , ήχο και σύνδεση . Εύκολη εγκατάσταση , λειτουργικά πλήκτρα , καλή σύνδεση μέσω WiFi . Θα μπορούσε ν...Διαβάστε Περισσότεραα έχει ίσως καλύτερη στήριξη . Τα πλαστικά που είχα διαβάσει σε άλλες κριτικές εγώ τα βρίσκω ικανοποιητικά και καλά . Προερχόμενος από Sony δεν επιβεβαιώθηκαν οι ανησυχίες μου που είχα για την μάρκα lg . Μέχρι στιγμής εξαιρετική κανένα πρόβλημα - συστήνεται ανεπιφύλακτα . Διαβάστε Λιγότερα"
4, ΚΑΛΗ ΕΙΚΟΝΑ ΚΑΙ ΗΧΟΣ ΓΙΑ ΤΑ ΧΡΗΜΑΤΑ ΠΟΥ ΖΗΤΑΕΙ. ΜΕΓΑΛΟ ΜΕΙΟΝΕΚΤΗΜΑ ΠΟΥ ΔΕΝ ΠΕΡΙΛΑΜΒΑΝΕΤΑΙ ΤΟ MAGIC REMOTE ΣΤΗ ΣΥΣΚΕΥΑΣΙΑ. 
5, ***** 
4," ΑΝ ΚΑΙ Η ΑΡΧΙΚΗ ΑΓΟΡΑ ΤΟΥ ΜΟΝΤΕΛΟΥ ΕΙΧΕ ΚΑΠΟΙΟ ΕΛΑΤΤΩΜΑ,ΕΓΙΝΕ ΑΜΕΣΩΣ ΑΝΤΙΚΑΤΑΣΤΑΣΗ ΜΕ ΑΛΛΟ ΜΟΝΤΕΛΟ ΚΑΙ ΜΕΧΡΙ ΤΩΡΑ ΕΙΜΑΙ ΙΚΑΝΟΠΟΙΗΜΕΝΟΣ ΜΕ ΤΗΝ ΑΓΟΡΑ ΜΟΥ. "
5, Πολύ καλή 
5, πολύ καλή αγορά! 
5, Πολύ καλό προϊόν!!!! 
5, Thanks 
5, 👌 
5, Πολύ καλή 
5, ! 
5," Εξαιρετική επιλογή, είναι μια πάρα πολύ καλή τηλεόραση. Έχει καλή ανάλυση, είναι πολύ φωτεινή με όμορφα χρώματα και είναι εύχρηστη και απλή στο σετάρισμα. Γενικά αξίζει. "
5, Άψογη εικονα 
5, Value for money 
5, αξιολογη τηλεοραση 
4, Παρά πολύ καλή 
4, Κολλάει ο browser 
4, Πολύ καλή 
5, Πολυ κσλη TVΔεν.την ξερω ακομσ κσλα 
5," Άψογη τηλεόραση πολύ καλή εμφάνιση ,πολύ καλά ηχεία, καθαρός ήχος το design, τηλεχειριστήριο πραγματικό έργο τέχνης.Πολύ καλή εικόνα με ζωντανά χρώματα ,εύχρηστο μενού ,εύκολη πρόσβαση στο δίκτυο ,τέλειο μικρό τηλεκοντρόλ.Προτείνω την αγορά της "
5, ΠΟΛΥ ΚΑΛΟ ΠΡΟΪΟΝ ΓΙΑ ΤΗΝ ΤΙΜΗ ΤΟΥ 
5, Άριστη! 
4," Πολύ καλή εικόνα, εύκολη ρύθμιση, τυπικός ήχος, καλή και γρήγορη διασύνδεση με media και internet. "
5, Τέλεια!!! 
5, Super 
5, Κορυφαιο 
5," Άψογη, τέλεια ευκρίνεια, πολύ γρήγορη,ωραιο design "
5, Συγχαρητήριά για την τηλεόραση!!ειναι απιστευτη 
5, ΠΟΛΎ ΚΑΛΉ ΕΙΚΌΝΑ ΚΑΛΉ ΑΚΟΥΣΤΙΚΉ ΠΟΛΎ ΕΎΧΡΗΣΤΟ ΤΗΛΕΚΟΝΤΡΌΛ ΚΑΛΉ ΠΟΙΌΤΗΤΑ ΚΑΤΑΣΚΕΥΗΣ 
5, Πολύ καλή για τα λεφτά της. 
5, ΕΝΑ ΠΟΛΥ ΚΑΛΟ ΠΡΟΪΟΝ ΑΝΑΛΟΓΙΚΑ ΜΕ ΤΗΝ ΤΙΜΗ ΑΓΟΡΑΣ ΤΟΥ 
5, πολύ καλή εικόνα 
5, Τέλεια 
5, Φανταστική επιλογή 
5, εικονα τελεια ηχος τελειος απο τις καλυτερες smart tv 
5," Φοβερή, αξίζει! "
5, Άψογη εξυπηρέτηση 
4, πολυ καλη 
5," 1. Το Ambilight 3 είναι ένα πολύ καλό χαρακτηριστικό για την παρακολούθηση ταινιών. Ένα μειονέκτημα: συνηθίζετε γρήγορα))) 2. Smart TV Android 8. Το λογισμικό είναι εξαιρετικό. Η διεπαφή είναι βολική, γρήγορη. Οι ενημερώσεις έρχονται σε τακτική βάση. Εγκαταστήθηκε γρήγορα. Τίποτα κακό. Πολλές εφαρμογές που δεν βρίσκονται στο Google Play μεταφο...Διαβάστε Περισσότεραρτώνονται από αρχεία APK. 3. Βίντεο. Ο ενσωματωμένος player είναι αρκετά έξυπνος και διαβάζει απολύτως όλο το βίντεο και τον ήχο. Ποιος θέλει περισσότερα - player KODI στο Google Play. 4k δουλεύει υπέροχα. HDR Plus. 4. Πίσω από το τηλεχειριστηρίο πλήρες qwerty πληκτρολόγιο. 5. Είναι δυνατή η σύνδεση πληκτρολογίων, ποντικιών, gamepads μέσω USB. Όλα λειτουργούν. USB-3 6. Απλά super !!! Τίποτα δεν κολλάει. Οι ρυθμίσεις είναι σαφείς και κατανοητές.  Θετικά: Ambilight, Android 8, 4К, HDR, Καταπληκτική εικόνα, τιμή, ενσωματωμένο δορυφορικό δέκτη, σύγχρονο τηλεχειριστήριο με φωνητική αναζήτηση.  Αρνητικά: δεν βρέθηκε ακόμη Διαβάστε Λιγότερα"
3, Καλούτσικη τηλεόραση. 
5, Πολύ καλή 
4, Πολύ καλή τηλεόραση σχετικά με την τιμή της 
4, Πολύ καλό 
3, Καλό 
5, Εξαιρετική 
4, Υπερπληρει τα τεχνικα δεδομενα σε σχεση με την τιμη της. 
5," Πολύ καλή επιλογή για την τιμή της, πολύ καλή εικόνα και ανάλυση από το πάνελ, πλήρη ρυθμιστικά, καλός ήχος από τα ηχεία της, πολύ καλή συνδεσιμότητα με άλλες συσκευές. Καλή ποιότητα κατασκευής. Άριστη επιλογή για ένα μέσο χρήστη όπως εγώ. "
5, Τέλεια τηλεόραση!!! 
5, Πολύ καλή τηλεόραση! 
5, Πολύ καλή 4Κ τηλεόραση για την τιμή της 
4, Δεν μου επιτρέπει να δω όλες τα format ταινιών που έχω στο σκληρό μου δίσκο 
5, Τέλειο.!!! 
5, Καλλο 
5, Ένα πρόβλημα με το internet αλλά έγινε άμεση αλλαγή !! 
3, Θεωρω απαραδεκτο μετα απο 6 ημερες που την αγορασα η τιμη να ειναι 80 ευρω ποιο κατω 
5, Τέλεια! Η καυτερή αγορά που έχω κάνει. 
5," ΕΞΑΙΡΕΤΙΚΗ ΣΧΕΣΗ ΠΟΙΟΤΗΤΑΣ ΤΙΜΗΣ, It's a SONY "
5, Τέλεια εικόνα φοβερός ήχος 
5, Πολύ καλή τηλεόραση με ιδανική σχέση ποιότητας - τιμής! Ταχεία εξυπηρέτηση και παράδοση κατ' οίκον. Έχω τις καλύτερες εντυπώσεις! 
4, Αξιόλογη τηλεόραση για τα χρήματα της 
5, Είμαστε ευχαριστημένοι με το μέγεθος τα χρώματα και τις λειτουργίες που έχει η τηλεόραση. Πολύ καλή συνδεσιμότητα με το playstation 4. 
5, μια χαρα τηλεοραση 
5, Άριστο 
5, Απόλυτα χαρούμενος με τη συγκεκριμένη τηλεόραση. Πολύ καλύ εικόνα. Εύχρηστο μενού. Όμορφο design. 
5," Εξαιρετικό προιόν ,δεν είμαι ειδικόs στα τεχνικά θέματα γύρω απο την τηλεόραση αλλά με την συγκεκριμένη απολαμβάνω οτι βλέπω.Θέλω να τονίσω την άριστη εξυπηρέτηση που είχα απο τα άτομα που συμμετείχαν στην διαδικασία αγοράs απο την τηλεφωνική γραμμή μέχρι το προσωπικό στο κατάστημα εξυπηρέτησηs. "
4, 4 
4, Το μόνο που με χάλασε είχε ενα θέμα συμβατότητας με το ARC με Pioneer ενισχυτή σε συγκεκριμένες εφαρμογές μόνο (πχ Netflix) και δεν με βοηθήσανε από την LG λέγοντας πως πρώτη φορά τους συμβαίνει ενώ είναι συχνό φαινόμενο 
4, πολύ καλή 
5, Οτι καλυτερο πηρα σε σμαρτ!!! Εχει και το Μάτζικ τηλεκοντρόλ που βοηθάει πολυ!!! Φοβερή οθόνη πολλές λειτουργίες και την πηρα στην καλύτερη τιμή 
5, Μια πολύ καλή επιλογή με έξυπνο τηλεκοντρόλ και την πήρα σε πολύ καλή τιμή 
2, Ωραία εικόνα θέασης  πολύ καλά ηχεία   πολλές λειτουργίες 
5, Αξίζει τα χρήματά της και με το παραπάνω... 
5, ΦΑΝΤΑΣΤΙΚΑ ΧΡΩΜΑΤΑ 
5, Πολύ καλή για την τιμή της. Ωραία εικόνα και εύκολη στη χρήση της 
5, Πολύ καλή τηλεόραση με υπέροχα χρώματα. 
5, Είναι πολύ καλή!!! 
5, Τέλεια πολύ ευχαριστημένος!!! 
5, παρα πολυ καλη 
4, Εξαιρετική 
4, - 
4, Καθυστέρηση παράδοσης 
5, Samsung UE55NU8002 55 
5, αριστη 
5, Τίμια για τα λεφτά της 
5, πολυ καλή τηλεόραση και γρήγορη παράδοση 
4," Καλή απαράμιλλη εικόνα.. Όμως δεν είναι σοβαρό ένα πράγμα..ενα τόσο ακριβό μοντέλο high end να μην υποστηρίζει αποκοδικοποιηση Ήχου DTS, που πλέον όλες οι ταινίες το έχουν..Αν η Samsung δεν βγάλει update για να φτιαχτεί το πρόβλημα δυστηχως θα είναι ένα κομμάτι που θα πάσχει.. "
5, Πολύ ποιοτική! 
4, Samsung QLED QE55Q8FN 55 
5, . 
1, Το προιόν εντοπίστηκε με πρόβλημα κ δεν αντικαταστάθηκε 
4, Καλή 
5, πολυ καλη για τα λεφτα της 
4, Ικανοποιητικό επίπεδο σχεδίασης και ευκρίνειας!!! Είμαι ευχαριστημένος 
4, +Εξαιρετική ποιότητα εικόνας(ειδικά με υλικό HD+4K)  -Ελαφρώς αργό το λειτουργικό android 
1, 3 TV με δεκάδες καμμένα pixel. Ποτέ ξανά Sony για μένα. 
5, Αξιολογείται ως μία πολύ καλή αγορά κάτω των 900 euro με την τελευταία τεχνολογία της samsung και βέβαια με την εμπειρία που κατέχει στον τομέα αυτό η συγκεκριμένη εταιρεία. Πάρα πολύ καλή εικόνα και απολαυστική θέαση. Τη συνιστώ ανεπιφύλακτα και αν μπορείτε και σε περισσότερες ίντσες. 
5, 5 
4," Καταπληκτική εικόνα, λεπτή και όμορφη σχεδίαση, και ανέλπιστα καλός ήχος για ηχεία τηλεόρασης. Το μόνο που θα ήθελα και δεν έχει(όπως οι περισσότερες σύγχρονες τηλεοράσεις), είναι μια συμβατότητα συνδεσιμότητας με Home Cinema παλιότερης τεχνολογίας(scart, RCA ή mini jack έξοδο ήχου). Πέρα από HDMI, οπτική ίνα και ΒΤ δεν υπάρχει άλλη επιλογή. "
3," Την πρώτη που πήρα την γύρισα την ίδια ημέρα πίσω γιατί ο διακόπτης του On-Off με το φώτο κύτταρο χάλασε. Η ποιότητα της εικόνας δεν είναι αυτό που περίμενα, ειδικά σε ταινίες στη γρήγορη κινηση. "
5, Την έχω ένα μήνα και είναι τέλεια. Εικόνα ήχος και λειτουργίες smart tv τελεια. Την συνιστώ ανεπιφυλακτα 
5," Πολύ καλή ποιότητα πάνελ Και στα 100hz,για αυτούς που γνωρίζουν. Doldy atmos και όλα τα κονφορ. Αξίζει τα λεφτά της. "
5," Απίστευτη απόκριση και πραγματικά εντυπωσιακός ήχος, που δεν το περίμενα είναι η αλήθεια από τόσο λεπτή τηλεόραση. Όλα τα λεφτά, το τηλεκοντρόλ με το τρόπο που χειρίζεσαι το ""mouse"" στην οθόνη, αν δεν έχεις LG δεν ξέρεις τι χάνεις! :) Πραγματικά χαίρομαι πολύ που την επέλεξα. "
5," Ίντερνετ, ήχος, νετφλιξ, χειριστήριο, εικόνα όλα 5 αστέρια. "
5, Εξαιρετική!!! 
4," Το πανελ της συγκεκριμενης τηλεορασης εχει πολυ καλη χρωματικη αποδοση αλλα το local dimming εφε δεν λειτουργει καθολου καλα. Οταν σε καποιο μικρο κομματι της εικονας υπαρχει φωτεινο σημειο ενω το φοντο ειναι μαυρο, μια πολυ μεγαλη περιοχη της οθονης φωτιζεται πολυ εντονα και το μαυρο χανεται εντελως. Αυτο δινει ενα απωθητικο τελικο αποτελεσμα. Τα...Διαβάστε Περισσότερα πιο ακριβα μοντελα της σειρας που εχουν πιο εξελιγμενο συστημα local dimming ισως αποδιδουν καλυτερα τετοιου ειδους εικονες. Το λειτουργικο ειναι αψογο, γρηγορο και ευχρηστο. Το χρησιμοποιω με Netflix, Youtube, Amazon prime, recordings, Spotify, δορυφορικα καναλια, ενα NAS (μεσω DLNA) και στικακια μνημης και με ολες αυτες τις εφαρμογες δουλευει απροβληματιστα. Παντα συνδεδεμενη στο ιντερνετ με καλωδιο βεβαια (και το WiFi θα δουλευε καλα, αλλα η χαμηλοτερη ταχυτητα ισως να δημιουργουσε θεματα). Ο ηχος δεν ειναι ο τι καλυτερο αλλα δεν με ενδιαφερει μιας και εχω ενισχυτη και σοβαρα ηχεια. Διαβάστε Λιγότερα"
5, Η τηλεοραση ειναι reference για τη μεσαια κατηγορια. Εξαιρετικη χρωματικη πιστοτητα και αποδοση μαυρου. Πολυ ωραια εικονα σε 4Κ HDR υλικο (απο τις ελαχιστες που υποστηριζουν και Dolby Vision για οσους ενδιαφερονται).  Μου αρεσει το γεγονος οτι προκειται για Android TV και σε μενα προσωπικα δουλευει αρτια. Πολλα apps διαθεσιμα και δυνατοτητ...Διαβάστε Περισσότεραα sideloading.  Προτεινεται ανεπιφυλακτα. Διαβάστε Λιγότερα
4, Πολύ συνεπής και αξιόπιστη εξυπηρέτηση! 
2, Η εικονα ειναι φοβερη ομως κανει κατι χτυπηματα απο το πισω μερος εξαιτιας διαστολης συστολης ή απο ελατωματικα εξαρτηματα. 
5, Την εγκρίνω ανεπιφύλακτα σε όλα τα επίπεδα 
5, πολυ καλη 
5, . 
5," Πολλές δυνατότητες λειτουργιών, καλή ευκρίνεια. "
5, Πολύ δυνατή 
5, Η τηλεοραση ειναι καταπληκτικη. 
5," Πολύ γρήγορη ανταπόκριση σε εντολές. Εξαιρετικό τηλεκοντρόλ, Δυστυχώς χωρίς λόγο έχασε κάποια κανάλια για τα οποία χρειάζεται να ξανακάνω scanning. "
5, 5 αστέρια 
5, Εκπληκτική τηλεόραση με τέλεια απόδοση χρωμάτων πολύ γρήγορη σε όλες τις λειτουργίες .Εξαιρετικη εξυπηρέτηση από το κατάστημα χολαργου. 
5, Επιτέλους έχω Oled!!! 
5, Εξαιρετική 
5, Ότι καλύτερο! 
5, Άψογη 
5, Φοβερή τηλεόραση με καταπληκτικά χρώματα 
5, Όλα άψογα και η τηλεόραση αλλά και το κατάστημα 
2, Δεν είναι τόσο καλή όσο η παλιά 
5, ΦΟΒΕΡΗ ΤΗΛΕΟΡΑΣΗ! ΚΟΡΥΦΑΙΑ ΕΙΚΟΝΑ! 
4, ΑΝ ΕΙΧΕ ΚΑΛΗΤΕΡΟ ΗΧΟ ΘΑ ΕΒΑΖΑ 5 ΑΣΤΕΡΙΑ ΣΑΝ ΣΥΝΟΛΟ ΔΕΝ ΜΕΤΑΝΙΩΝΩ ΠΟΥ ΤΗΝ ΑΓΟΡΑΣΑ. 
5, Τέλεια 
5, Απλά τέλεια! 
5, ΑΡΙΣΤΗ ΤΗΛΕΟΡΑΣΗ !!! 
5, Ζωηρά χρώματα. Εκπληκτική αντίθεση. Άπειρη λεπτομέρεια. 
5, Εκπληκτική 
5, Αριστο προιον 
5, Τέλεια στα 499 ευρώ και σε 24 άτοκες! 
