stars,text
4, ΤΟ ΕΧΩ ΛΙΓΕΣ ΜΕΡΕΣ. ΠΛΕΝΕΙ ΠΟΛΥ ΚΑΛΑ ΟΜΩΣ ΚΑΝΕΙ ΑΡΚΕΤΟ ΘΟΡΥΒΟ.ΟΣΟ ΓΙΑ ΤΗΝ ΑΝΤΟΧΗ ΤΟΥ Ο ΧΡΟΝΟΣ ΘΑ ΔΕΙΞΕΙ. 
5, Poly kalo plyntirio. Diatirei th freskada. Plenei poly kala. 
5, Πολύ Καλό για τη τιμή του 
5, Πολύ καλό για την τιμή του. 
5, Αξίζει τα λεφτά του 
4," Είναι αθόρυβο και πλένει ικανοποιητικά Το μόνο πρόβλημα για εμένα είναι ο χρόνος πλυσίματος στο   ECO που είναι 3,56 ώρες "
3, ΠΙΤΣΟΣ 
5," Δουλευει αψογα και τα πιατα κ τα σκευη αστραφτουν μετα την πλυση. Μας ελυσε τα χερια. Απλα πιανει χωρο στον παγκο και θελει εξτρα εξοδα για αλατι, εκθαμβωτικο κ ταμπλετες. "
5, Πολύ καλό .... Ιδανικό για σπίτι που ζουν από ένα έως δυο άτομα 
5, Τέλειο και πολύ όμορφο 
5, Η καλύτερη αγορα 
5, Από την ημέρα που το αγοράσαμε το δουλεύουμε αρκετά σκληρά. Έχει πολλά προγράμματα και πρόπλυση. Ένα άλλο θετικό είναι πολύ αθόρυβο. Λίγο μικρή πόρτα αλλά αν δεν πλένεται συχνά παπλώματα είναι αμελητέο. Το συνιστώ ανεπιφύλακτα. 
5, Αθόρυβο πολύ καλό για τα λεφτά του 
5, ΤΟ ΠΛΗΝΤΥΡΙΟ ΕΙΝΑΙ ΠΡΑΓΜΑΤΙΚΑ ΑΠΙΣΤΕΥΤΑ ΓΡΗΓΟΡΟ ΣΤΑ ΠΡΟΓΡΑΜΜΑΤΑ ΤΟΥ.ΑΘΟΡΥΒΟ ΣΕ ΟΛΗ ΤΗΝ ΔΙΑΡΚΕΙΑ ΤΗΣ ΠΛΥΣΗΣ ΚΑΙ ΑΠΛΑ ΤΟ ΑΚΟΥΣ ΕΛΑΧΙΣΤΑ ΣΤΟ ΣΤΥΨΙΜΟ ΚΑΙ ΑΥΤΟ ΟΧΙ ΣΕ ΟΛΑ ΤΑ ΠΡΟΓΡΑΜΜΑΤΑ ΤΟΥ..ΒΑΡΥ ΚΑΙ ΑΞΙΟΠΙΣΤΟ ΜΕ ΜΕΓΑΛΟ ΧΩΡΟ ΚΑΙ ΕΥΚΟΛΗ ΧΡΗΣΗ.ΠΡΑΓΜΑΤΙΚΑ ΑΠΙΣΤΕΥΤΗ ΕΩΣ ΤΩΡΑ ΠΟΙΟΤΗΤΑ ΣΕ ΣΧΕΣΗ ΜΕ ΤΗΝ ΤΙΜΗ ΤΟΥ. 
5, Όλα καλά γρήγορο και αθόρυβο σχετικά. Η αντοχή όμως στο χρόνο θα δείξει. 
5," ΤΟ ΕΧΩ ΣΧΕΔΟΝ ΕΝΑ ΜΗΝΑ ΕΙΝΑΙ ΠΑΡΑ ΠΟΛΥ ΚΑΛΟ ΜΕΧΡΙ ΣΤΙΓΜΗΣ ΔΕΝ ΚΑΝΕΙ ΠΟΛΥ ΘΟΡΥΒΟ ΕΧΕΙ ΕΠΙΛΟΓΕΣ ΓΙΑ ΓΡΗΓΟΡΑ ΠΡΟΓΡΑΜΜΑΤΑ, ΤΟ ΣΥΣΤΗΝΩ! "
4, Φαινεται καλο πλυντηριο..βεβαια ειναι καινουριο...δεν κανει πολυ θορυβο...εχει δυσνοητο βιβλιο οδηγιων 
4," Μεχρι τωρα φαινεται αξιολογο, ειναι λιγο μικροτερο σε ογκο. Το μονο που θα εβρισκα ωσ ελαττωμα ειναι οτι η πορτα του καδου ειναι λιγο μικρη. Ευκολο στην χρηση!!! "
4," Πολύ καλό πλυντήριο, οικονομικό αρκετά, αθόρυβο αρκετά, εύκολο στη χρήση. "
5, ΦΑΙΝΕΤΑΙ ΝΑ ΚΑΝΕΙ ΑΥΤΑ ΠΟΥ ΥΠΟΣΧΕΤΑΙ. ΑΝΑΛΟΓΙΚΑ ΕΧΕΙ ΚΑΛΗ ΤΙΜΗ 
5, Άψογο! 
4, Βολικό πλυντήριο 
5, Πολύ καλό πλυντήριο με μεγάλο κάδο 
5, εξαιρετικό 
4, Καλο πλυντηριο. Λιγο θορυβώδες. 
4," Πολύ καλή επιλογή! Σε εξαιρετική τιμή (τουλάχιστον στην προσφορά που το βρήκα + ανακύκλωση συσκευής), ειδικά για το εξοχικό που ζητάγαμε κάτι οικονομικό. Το μόνο ""παράπονο"" ότι δεν δείχνει τον υπολοιπόμενο χρόνο πλύσης... έχουμε καλομάθει από άλλα και μας λείπει!! "
4, Value for money 
4, ΚΑΛΗ ΠΟΙΟΤΗΤΑ - ΑΡΙΣΤΗ ΤΙΜΗ 
4," Αθόρυβο, πολλά προγράμματα, δυνατότητα προγραμματισμού! "
3," Κανένα από τα καθημερινά προγράμματα δεν υποστηρίζει 8 κιλά φορτίο. Τα 8 κιλά είναι στα μεγάλα προγράμματα. Επίσης, δεν έχει οδηγίες χρήσης στα ελληνικά, ούτε καν στα αγγλικά. Διαδικτυακά μετά από ψάξιμο, μπορεί να εντοπίσει κάποιος μόνο τον αγγλικό οδηγό. Θα έπρεπε ο Κωτσόβολος να έχει μεριμνήσει, εφόσον το εμπορεύεται τόσο καιρό. Καλή κατασκευή ...Διαβάστε Περισσότεραγενικά, εμπιστεύομαι την Indesit σε πλυντήρια χρόνια τώρα. Διαβάστε Λιγότερα"
5," Εύχρηστο, κατατοπιστικές οι οδηγίες στο manual, αρκετά αθόρυβο. "
5, ΕΞΑΙΡΕΤΙΚΟ!!!!! 
4, Κάνα μήνα το χωριό αξιοπρεπή μέχρι στιγμής 
4," Ευχαριστημένοι μέχρι τώρα, στα προγράμματα που χρησιμοποιήσαμε! "
4, Πολύ καλο πλυντηριο.. λειτουργικό ..εχει καλο προγραμμα και γρηγορο... .η τιμη του προσιτη για τα χαρακτηριστηκα που διαθετη .διάσταση και χωρητικοτητα....αν και είναι ενα μήνα που το έχω αγοράσει...το συνιστω για νοικοκυρια που θελουν να πλενουν τακτικά και γρηγορα. 
2, ΔΥΣΤΥΧΩΣ ΤΟ ΠΛΥΝΤΗΡΙΟ ΒΓΑΖΕΙ ΝΕΡΑ ΑΠΟ ΚΑΤΩ 
5," Αθόρυβο ,μεγάλος κάδος ,πολλά προγράμματα είμαι πολύ ικανοποιημένη μέχρι τωρα "
4, Πολυ καλο 
5," Είναι ένα πολύ καλό πλυντήριο με μοντερνο σχεδιασμό, αθόρυβο σε σχέση με το παλιότερο που είχα και ελπίζω ο χρόνος να μην μου αλλάξει την γνώμη γι αυτό... "
5, Παρα πολυ καλο 
5," Το χρησιμοποιώ ένα μήνα και είμαι πολύ ευχαριστημένη. Πολλά προγράμματα, πολύ καλός καθαρισμός των ρούχων με ελάχιστο θόρυβο Είναι μια value for money αγιρά "
4, Αρκετά καλό 
5, 5 ΑΣΤΕΡΙΑ 
5, Πολύ καλό πλυντήριο!! Αθόρυβο και πολύ καλή πλύση!! 
5, Εύκολο στη χρήση.  Καλή πλύση.  Ωραία μυρωδιά τα ρούχα μετά.  Το συστήνω. 
5," ΠΟΛΥ ΚΑΛΟ, ΑΘΟΡΥΒΟ, ΕΥΧΡΗΣΤΟ ΜΕ ΠΟΛΛΑ ΠΡΟΓΡΑΜΜΑΤΑ "
5, Τέλειο 
5," Εύκολο, γρήγορο, ήσυχο, αξιόπιστο. "
5, Πολυ καλο 
5, 5 
3, Πολυ καλο 
4," Πολύ καλή και προσεγμένη σχεδιαστικά συσκευή από αξιόπιστη εταιρεία. Το μόνο μου πρόβλημα είναι ότι τα προγράμματά του διαρκούν πολύ. Έχει 2 μόνο προγράμματα διάρκειας από 1 ώρα και κάτω. Από άποψη απόδοσης ωστόσο, το συστήνω ανεπιφύλακτα. "
5," Πολύ καλή αγορά. Το πληντύριο είναι σχεδόν αθόρυβο, έχει ελάχιστους κραδασμούς και κυρίως πλένει τα ρούχα άψογα! "
5, ΣΕ ΣΧΕΣΗ ΜΕ ΤΗ ΤΙΜΗ ΤΟΥ 
5, Εξαιρετική Επιλογή τόσο από άποψη τιμής όσο και από άποψη λειτουργίας. Καλύπτει όλες τις απαιτήσεις μιας σύγχρονης οικογένειας. 
5, τέλειο 
4," Πολύ καλή ποιότητα πλύσης, πεντακάθαρα ρούχα.  Στην συμβατική πλύση ακούγεται στο στυψιμο,στο silent πρόγραμμα που έχει ειναι πραγαμτικά αθόρυβο.  Πολύ βολική και η χρονοκαθυστέρηση που έχει, ειδικά για χρήση με νυχτερινό ρεύμα. "
5," Πλένει σωστά, έξυπνα και ελπίζω οικονομικά. Πολύ αθόρυβο και οταν ακουγεται είναι σαν να ακούς βροχή. "
5, Πολύ καλό 
5, Πολύ καλό προϊόν στους 2 μήνες χρήσης. 
5, BEST VALUE FOR MONEY...... 
5, Πολύ καλό 
4, Είμαστε δύο άτομα και μας βολεύει η χωρητικότητά του. Αυτό που χρειάζεται προσοχή είναι η απόσταση ανάμεσα στα ράφια γιατί τα μεγαλύτερα πιάτα μπορεί να βρίσκουν στον βραχίονα ψεκασμού και να πρέπει να επανατοποθετηθούν. 
5," πολυ καλυτερο και απο αλλα ακριβοτερα, το ξεχωριστο ραφι για τα μαχαιροπηρουνα απιστευτα βολικο "
5, πολυ καλο 
5," Εύκολο,αθόρυβο,εξυπηρετικό,μια πολύ καλή επιλογη "
5," Αθόρυβο ,έλλειψη σύντομων προγραμμάτων "
5," Πολυ καλο, καθαριζει τελεια, σχεδον αθορυβο και βολικο που εχει ξεχωριστο συρταρι για τα μαχαιροπιρουνα "
5, Άψογα αποτελέσματα πάντα 
5, Εξαιρετικό 
4, Πολύ καλή σχέση ποιότητας τιμής. 
2," Βγάζει ζέστη και καλύπτει τα τετραγωνικά των προδιαγραφών του. Δεν αποδίδει στον βαθμό που περίμενα, ταχύτητα, αίσθηση ζέστης, κτλ. "
5, αρκετα καλο 
4," Θα εβαζα 5 αλλα καθυστερησατε την παραδοση 1,5 μηνα. "
3," Ρούχα (λευκά - βαμβακερά) που πλύθηκαν στο πρόγραμμα ""βαμβακερά"" με θερμοκρασία 50c, με σκόνη απορρυπαντικό & χλωρίνη ΔΕΝ βγήκαν καθαρά. Ρούχα που πλύθηκαν στα προγράμματα ""μάλλινα"" & ""συνθετικά"" θερμοκρασία 30c, με σκόνη απορρυπαντικό, σε πολλά σημεία των ρούχων το απορρυπαντικό έμεινα πάνω στα ρούχα. Το νερό που παίρνει το πλυντή...Διαβάστε Περισσότεραριο, είναι τόσο λίγο που τα ρούχα ίσα-ίσα βρέχονται, ακούς τα ρούχα, σχεδόν ημιστεγνά να γρατσουνίζουν τον γυαλί της πόρτας πλυντηρίου. Από την εταιρεία μου είπαν ότι μπορεί να μην έχω αρκετή πίεση νερού διότι μένω στον 3ο όροφο. Έφερα υδραυλικό, μέτρησε την πίεση του νερού & ΔΕΝ διαπίστωσε κανένα πρόβλημα. Διαβάστε Λιγότερα"
5, Τέλειο!!!!! 
4, Πολύ καλό 
5, Πολύ καλό 
5, Εξαιρετικό 
4," Άψογη εξυπηρέτηση. Ηρθε 2 μέρες μετά την παραγγελία. Ευχαριστημένη γενικώς από τη χρήση του. Το μόνο πρόβλημα που έχω ειναι ο θορυβος καθώς είναι αρκετός, ειδικά στις 1200 στροφές. "
4, Καλή επιλογή για τα χρήματα του. Ενεργειακο με πολλά προγράμματα κ εύκολο στη χρήση του. Μια μικρή αμφιβολία μόνο για το νερό που χρησιμοποιείται στο γρήγορο πρόγραμμα που είναι σχεδόν ανύπαρκτο. 
5," ΕΙΜΑΣΤΕ ΑΡΚΕΤΑ ΕΥΧΑΡΙΣΤΗΜΕΝΟΙ, ΕΙΝΑΙ ΕΝΤΕΛΩΣ ΑΘΟΡΥΒΟ, ΑΚΟΥΓΕΤΑΙ ΜΟΝΟ ΤΟ ΝΕΡΟ ΟΤΑΝ ΠΛΕΝΕΙ ,ΣΤΟ ΣΤΥΨΙΜΟ ΑΚΟΥΓΕΤΑΙ ΛΙΓΟ, ΦΥΣΙΟΛΟΓΙΚΑ. ΠΛΕΝΕΙ ΠΟΛΥ ΚΑΛΑ, ΕΧΕΙ ΑΡΚΕΤΑ ΠΡΟΓΡΑΜΜΑΤΑ,ΣΤΗΝ ΑΡΧΗ ΘΑ ΕΧΕΙΣ ΚΑΙ ΤΟ ΦΥΛΛΑΔΙΟ ΜΑΖΙ ΜΕΧΡΙ ΝΑ ΜΑΘΕΙΣ ΤΑ ΣΥΜΒΟΛΑ.ΣΤΑ 350 ΕΥΡΩ ΠΟΥ ΤΟ ΠΗΡΑ ΑΞΙΖΕΙ ! "
5," Το αγορασα σε προσφορα. Αξιζει τα χρηματα του με το παραπανω. Αθορυβο, στιβει τα ρουχα εξαιρετικα. Ειναι μια αγορα που δεν την μετανιωνω. "
5, Εξαιρετικό 
5, Το πηρα σε προσφορα 329 ευρω. Αθορυβο οικονομικοτατο απλα τελειο!!! 
5, πολύ καλό 
5, 5 
5, Τα αξιζει τα λεφτα του...δυνατο γρηγορο αλλα το σημαντικοτερο ελαχιστοποιει την χρηση στεγνωτηριου σημαντικα... 
5, Πολυ καλο 
4," Αθόρυβο, εύχρηστο και με μεγάλη χωρητικότητα. Η πόρτα είναι μεγάλη και βοηθάει την φόρτωση. Ήδη έχει κάνει αρκετές πλύσεις με άριστα αποτελέσματα. Μένει να δούμε την αξιοπιστία. Μόνο αρνητικό το πλαστικό βίδωμα του σωλήνα τροφοδοσίας νερού. "
4, Πολύ καλό για τα λεφτά του. 
5, Μέχρι τώρα είμαστε απόλυτα ευχαριστημένοι με το προϊόν. Στο πρόγραμμα eco πλένει άριστα. Πολύ σημαντικό ότι διαθέτει κρυφό πίνακα ελέγχου και στον οποίο δεν έχουν εύκολα πρόσβαση τα μικρά παιδιά. Επίσης είναι αθόρυβο και τα σου δίνει τη δυνατότητα να προσαρμόσεις τα συρτάρια. 
5, Πολύ ευχαριστημένος 
5, Όμορφο και αθόρυβο. Πολλές λειτουργίες που καλύπτουν κάθε ανάγκη. 
4," Πολύ καλό πλυντήριο αλλά με τα ποτήρια είναι πρόβλημα δεν κάθονται καλά, του κρασιού για παράδειγμα πρέπει να τα πλύνεις στο χέρι γιατί δεν στέκονται καλά και θα σπάσουν . Όλα τα υπόλοιπα τα πλένει παρά πολύ καλά !!! "
4, Οκ για τα λεφτα του 
4, Αρκετά καλο για την τιμή του. Το συρτάρι για τα μαχαιροπήρουνα τελικά βολεύει. Οι χώροι του δεν είναι μεγάλοι για πολλά μαγειρικά σκεύη. Μόνο για πιάτα έχει ικανοποιητικη χωρητικότητα. 
3, Με άριστα το 5 θα έβαζα 3. 
5, Πολύ καλό 
5, Den exw kanena parapono eine polu kalo kai athorivo! 
4, !! 
1," Ένα μηχάνημα χωρίς τοποθέτηση , χωρίς επεξήγηση και χωρίς έστω μια κάψουλα για δοκιμή "
3," Δεν είναι λειτουργικός ο χώρος για ποτήρια και τα μαχαιροπίρουνα , κατά τα άλλα είναι καλό . "
5, Τέλειος αθόρυβο. Στο eco βγαίνουν όλα πεντακάθαρα.vfm! 
4, Πολύ καλό πλυντηριο!! Κ οικονομικό.. 
4," Καλό, λειτουργικό με πολύ καλή τιμή "
4," Καλό, μόνο το καλάθι για τα ποτήρια κυλά με δυσκολία στις ράγες του "
3, Μεγάλοι χώροι αλλά μάλλον δεν είναι πολύ δυνατό με αποτέλεσμα στο σύντομο πρόγραμμα να μην είναι πολύ καλά τα αποτελέσματα της πλύσης 
3, ξαναειχαμε το ιδιο μοντελο το οποιο χαλασε στα χρονια με ζημια πανω απο 200 ευρο.Το ξαναπηραμε επειδη ειχαμε ενα κουπονι απο προηγουμενη αγορα και ετσι η τιμη ηταν δελεαστικη 
5," πολύ καλό, αθόρυβο και οικονομικό στη λειτουργία του "
3, Απλως τίμιο για τα λεφτά του. 
2, Είναι όντως αθόρυβο. Δεν μπορείς όμως να επιλέξεις τις επιθυμητές στροφές που θέλεις σε όλα τα προγράμματα πλύσης με αποτέλεσμα να χρησιμοποιείται ένα πρόγραμμα του πλυντηρίου στο οποίο υπάρχουν οι 1400 στροφές. Στις πιο χαμηλές στροφές τα ρούχα στην κυριολεξία στάζουν. Το προηγούμενό μου πλυντήριο της Bosch στις 900 στροφές τα έβγαζε σχεδόν στεγν...Διαβάστε Περισσότεραά. Κρίμα. Διαβάστε Λιγότερα
4, Value for money 
5, εως τωρα ολα καλα!! 
5, Παρα πολυ καλο και αθόρυβο! 
4, Λείπει το πρόγραμμα για λιγότερο τσαλακωμα ρούχων 
4, Μεχρι στιγμης φαινεται μια καλη αγορα με πολυ καλη λειτουργια και σχετικα αθορυβο 
5, Πολύ καλό & εύχρηστο!! 
5," Μεχρι στιγμης φαινεται μια καλη αγορά. Ήσυχο και ευκολο στον χειρισμό, 2 μικρα προγράμματα με επεξεργασία χρόνου και στροφών. Εύκολο στο γέμισμα και το άδειασμα χάρις στη μεγάλη του πόρτα. "
4, Το πλυντήριο για την τιμή του είναι πολύ καλό. Είναι σχετικά αθόρυβο αλλά έχει χαμηλότερη ποιότητα κατασκευής σε σχέση με το bosh δεκαετίας που είχα και είχε κατασκευαστεί στην Γερμανία. Αυτό κατασκευαζεται στην Πολωνία. 
4," Στο λίγο χρονικό διάστημα που το έχουμε, κανένα παράπονο.  Εύχρηστο στη διαμόρφωση των προγραμμάτων σύμφωνα με τις προτιμήσεις μας σε θερμοκρασία και στροφές, εύκολο στο γέμισμα και το άδειασμα χάρις στη μεγάλη του πόρτα, αρκετά αθόρυβο.  Νομίζω ότι είναι μια πολύ καλή αγορά, όχι όμως για την αρχική του τιμή... "
5, Το πλυντήριο το αγόρασα για τη Ηλικιωμένη μητέρα μου. Μένω στο εξωτερικό και της το αγόρασα από το διαδίκτυο - εύκολη διαδικασία . Διάβασε τις οδηγίες και το βρίσκει εύκολο στη χρήση. Το αποτέλεσμα της καθε πλύσεις ειναι πολύ καλή.   Όταν όμως ίδια προσπάθησε να αγοράσει το πλυντήριο από το κατάστημα με άτοκες δόσεις Προσπάθησαν να της φορτώσα...Διαβάστε Περισσότερανε ένα σωρό έξτρα μέχρι και χρέωση για την παράδοση (που είναι δωρεάν) Στο διπλάσιο της τιμής !   Προσοχή με τις διαδικασίες αγοράς από τα καταστήματα και τους πολίτες! Διαβάστε Λιγότερα
5," Πολύ προηγμένο, αθόρυβο, αξίζει σίγουρα τα λεφτά του. Επίσης, κάνει πολλή οικονομία σε ρεύμα και νερό, οπότε ενεργειακά είναι super. "
5, Ευκολο στη χρηση. Αθορυβο. μια χαρα για τα χρηματα που αξιζει. 
5, Ένα ολοκληρωμένο πλυντήριο ρούχων για 4μελή οικογένεια. Άψογο καθάρισμα - Αθόρυβο - Γρήγορο. 
5," Το πλυντήριο καλύπτει πλήρως τις ανάγκες μιας τετραμελής οικογένειας κι έχει όλα τα χαρακτηρηστικά μια σύγχρονης συσκευής. Είναι best buy. Aθόρυβο και οικονομικό, στην κατανάλωση ρεύματος και νερού.Εφτασε στο χώρο μου σε δυό μέρες, από την στιγμή της παραγγελίας, με κανένα απολύτως πρόβλημα. Μπράβο στους υπαλλήλους, για την άψογη και ταχεία εξυπηρ...Διαβάστε Περισσότεραέτηση. Διαβάστε Λιγότερα"
5," Πολύ καλό προϊόν, μεγάλη χωρητικότητα κάδου, σχεδόν αθόρυβο στην κυρίως πλύση, οικονομικό και εύκολο στον προγραμματισμό του. "
4," Δυνατό στην πλύση στις 1400 στροφές, βγάζει καλά στεγνωμένα τα ρούχα, καλή ποικιλία στα προγράμματα. Το μόνο αρνητικό η διάρκεια πλύσης στους 40 στα βαμβακερά, είναι σχεδόν 3 ώρες. "
4, Πολύ καλο 
5," Είχα SIEMENS εδώ και 20 χρόνια, χωρίς service,...κι έτσι αποφάσισα να μην αλλάξω εταιρεία, με την ελπίδα οτι θα κάνω άλλα τόσα χρόνια για να τους καλέσω. Κατέληξα στο συγκεκριμένο λόγω εταιρείας και τιμής (ήταν προσφορά) Οι πρώτες εντυπώσεις από το καινούριο μου απόκτημα είναι οι καλύτερες.....έχει όλα όσα ζητούσα... 1. Ευρύχωρος κάδος...Διαβάστε Περισσότερα...για μονές κουβέρτες 2. πολύ εύκολο στον χειρισμό....δεν του το 'χα 3. ευέλικτο....κάνεις σχεδόν όποιον συνδιασμό θέλεις πάνω στο πρόγραμμα (θερμ./στροφες/προπλ./speed/eco..) 4. και δεν καταλαβαίνεις πότε στίβει....σχεδόν αθόρυβο Τι να πω..... μπροστά στο παλιό, που δεν είχα καμία έξτρα επιλογή εκτός απο το πρόγραμμα και την θερμοκρασία, τώρα βρήκα την άγια μου χαρά...έχω άποψη σε όλα....σχεδόν.  Καλές αγορές σε όλους ό,τι κι αν επιλέξετε....!!! Διαβάστε Λιγότερα"
5," Φανταστικό πλυντήριο,κάνει αυτά ακριβώς που λέει. Ίσως το μόνο μειονέκτημα είναι ότι και ο επιλογέας προγράμματος να ήταν πλήρως ηλεκτρονικός έτσι όταν τελείωνε η πλήση να πήγαινε μόνος του στο σβήσιμο αλλά μικρό το κακό. "
4," Το προϊόν λειτουργεί αψογα. Το πλυντήριο κατέβηκε απο το φορτηγό και ενα νεο παιδι μονος του ενω υπηρχε δεύτερο ατομο οδηγός, καθοταν χωρίς να βοηθα και το πλυντήριο εφτασε πανω με ξεκολημενο το πισω ποδι λαστιχο πατουρα και έπρεπε να μην το αποδεχτώ. Το κολλησα ο ιδιο. Οταν φτάνει το προϊόν στο πελατη θα πρέπει να φτανει αψογο. Έπρεπε 2 άτομα να ...Διαβάστε Περισσότεραμου το φέρουν στο χώρο οχι να το χτυπα στο πατωμα καθε 30cm που δεν μπορουσε να το σηκώσει.  Αργυρούδης Μενιος Διαβάστε Λιγότερα"
4, Πάρα πολύ καλό ...ελπίζω να μη χαλάσει ο υπολογιστής του.. 
5," Καλη κατασκευη, οκτακιλο με καλη χωρητικοτητα, ευκολο στη χρηση του. Λιγο θορυβωδης στο στηψιμο στις max στροφες του αλλα ειναι πολυ σταθερο πλυντηριο, βεντουζαρει καλα στο πατωμα. Προφανως για αυτο το λογο δεν εχει ροδακια. "
5," Το προσπεκτους δεν ειναι στην ελληνικη και ειναι δυσκολο να γνωριζω ολα τα προγραμματα και τις δυνατοτητες του πλυντηριου.  το προιον ειναι καλο, μεχρι στιγμης. "
5, Εξαιρετικο!!!! 
5, Απίθανο πλυντήριο τέλειος αθόρυβο με πολύ καλά προγράμματα κ εύκολο στο χειρισμό η καλύτερη επιλογή που μπορούσα να κάνω! 
5, Many & useful washing options Very good washing in all 
5, . 
5, Καλό για την ώρα. Βολικές οι μικρές του διαστάσεις.. 
5, Τελειο!!!! 
5," Πολύ καλό πλυντήριο. Μου αρέσουν πολύ τα προγράμματα με τον ατμό. Δεν έχω ακόμα χρησιμοποιήσει τις smart εφαρμογές, αλλά σκοπεύω να τις αξιοποιήσω στο μέλλον. Το προτίμησα επίσης γιατί έχει μικρό βάθος, παρόλο που είναι 8κιλο, έτσι χωράει καλύτερα στο μπάνιο μου. "
3, Υπερβολικός θόρυβος για σύγχρονο πλυντήριο 
3, Εύκολο μέγεθος για πλυντήριο αλλά το βάθος του κάδου μικρό με αποτέλεσμα να μη χωράει ακριβώς τα κιλά που αναγράφει. Επίσης κάνει έναν σχετικό θόρυβο κατά την πλύση. 
5, Είμαι πολύ ευχαριστημένη . Έχει πολλά προγράμματα με επιπλέον δυνατότητα να ρυθμίσεις την θερμοκρασία και τις στροφές και να προσαρμοστεί η πλύση στα κιλά. Βολεύει επίσης η χρονοκαθυστέρηση και είναι αθόρυβο . Είμαι ικανοποιημένη . 
5," Πολύ καλό για την τιμή του. Το αγόρασα για το εξοχικό, οπότε το χρησιμοποίησα για μικρό χρονικό διάστημα, αλλά ειμαι πολύ ικαμοποιημένη. Έχω παλιότερο μοντέλο 7 Kg για περισσότερα από 5 χρόνια και δε μου έχει παρουσιάσει πρόβλημα. "
5, Πολύ καλές λειτουργίες για την τιμή του. Εύκολος χειρισμός από την οθόνη που είναι και αφής. Αθόρυβη λειτουργία στο στύψιμο 
5, Τέλειο!!! 
5, ΤΕΛΕΙΟ. Αθόρυβο. Οικονομικό. 
5," Aν και είναι λίγος ο χρόνος που το χρησιμοποιούμε είμαστε απόλυτα ικανοποιημένοι. Μεγάλη χωρητικότητα, αθόρυβο, με ικανοποιητική ταχύτητα πλυσίματος και εύκολο στη χρήση ότα το συνηθίσεις "
5, Αψογο 
4, Αρκετά καλό 
5, Value for money 
4, Πολύ καλό 
5," Το πλυντήριο εξαιρετικό, η καθυστέρηση παράδοσης και η εξυπηρέτηση του καταστήματος απαράδεκτη. Παραγγελία 4/3, διαθεσιμότητα 11/4, παράδοση 18/4! "
4, οπως το περιμενα . Τέλοιο 
5, Εξαιρετικο 
5," Είναι λίγο νωρίς ακόμη για μια πλήρη αξιολόγηση και δεν έχω δοκιμάσει όλα τα προγράμματα. Ωστόσο η άποψη μου είναι ότι δεν υστερεί έναντι πολύ πιο ακριβών λύσεων. Καλή πλύση, καλό στυψιμο και χαμηλή στάθμη θορύβου "
4, Αρκετά αθόρυβο με πολλές επιλογές! 
5, 5 
5," Αξιοπιστο, οικονομικο, συμαζεμενο, ευαναγνωστο, ""δε πηγαινει βολτα"", γενικα τιποτα το αρνητικο. Το συστηνω ανεπιφυλακτα μετα απο 3 μηνες χρησης εγω, και 8 μηνες ο αδερφος μου. Μοναδικη συμβουλη μη ξεχασετε να αφαιρεσετε τις βιδες συγκρατησης καδου απο πισω. "
5," Πολυ καλο , αθορυβο "
4, Κουναει παρα πολυ κατα το στυψιμο κ οτι εχει πανω στο πλυντηριο το ριχνει κατω!Κατα τ'αλλα μια χαρα! 
5, Καταπληκτικό! 
5, Το έχουμε περιπου ενα μηνα. Μεχρι στιγμης ολα βαινουν καλως. Καλη κατασκευη. Καλη σχεση ποιοτητας-τιμης. 
5," άριστο, αθόρυβο, πλένει καλά, στεγνώνει πολύ καλά "
5, Αθόρυβο και αποτελεσματικό! 
5," Πολυ καλο. Αθορυβο, οικονομικο, αποτελεσματικο στην πλυση "
5, ΑΡΙΣΤΗ ΕΝΗΜΕΡΩΣΗ ΓΙΑ ΤΟ ΠΡΟΪΟΝ . ΑΜΕΣΗ ΠΑΡΑΔΟΣΗ ΣΤΟ ΣΠΙΤΙ. 
4, . 
4," Καλησπέρα, με ιδιαίτερη ευχαρίστηση το πλυντήριο είναι αρκετά καλό και θα το συνιστούσα πολύ ευχαρίστως σ΄ όλους και όλες τις νοικοκυρές, είναι σχεδόν αυτόματο απλός πρέπει να διαβάσει ο άμεσα ενδιαφερόμενος,η τις οδηγίες χρήσεως για τα χρήματα του το θεωρώ εξαιρετικό. "
4," Αρκετά ευχαριστημένη με την αγορά αυτή, έχει πολλά προγράμματα ηλεκτρονικά ,πολύ εξελιγμένο & εύκολο στη χρήση του. Πολύ καλή εξυπηρέτηση καταστήματος και παράδοσης πλυντηρίου. "
5, ΠΟΛΥ ΚΑΛΟ 
5, Πολύ καλό 
5," Πολύ καλό πλυντήριο. Έχει τα κλασσικά προγράμματα αλλά και γρήγορα 14',30' και 44'. Μου δίνει επιλογές στο στύψιμο και στην ώρα που θα το βάλω σε λειτουργία (χρονοκαθυστέρηση). Επίσης μου δείχνει και τον υπολειπόμενο χρόνο πλυσίματος. Κάνει λίγο περισσότερο θόρυβο απ' ότι ήθελα αλλά γενικά είμαι πολύ ευχαριστημένη από την αγορά του! "
2, Μετριο 
5," Αθόρυβο, με ωραίο design και μέχρι τώρα καλό σε αυτό που κάνει "
5," Αρκετα αξιοπιστο... αθορυβο, και πολυ καλο πλυσιμο.... "
