stars,text
5, ΜΕ ΑΦΟΡΜΗ ΤΗΝ ΠΑΡΟΥΣΑ ΦΟΡΜΑ ΘΑ ΗΘΕΛΑ ΝΑ ΕΚΦΡΑΣΩ ΤΗΝ ΙΚΑΝΟΠΟΙΗΣΗ ΜΟΥ ΓΙΑ ΤΗΝ ΑΨΟΓΗ ΕΞΥΠΗΡΕΤΗΣΗ ΑΠΟ ΤΟΝ ΔΙΕΥΘΥΝΤΗ ΤΟΥ ΥΠΟΚΑΤΑΣΤΗΜΑΤΟΣ ΣΑΣ ΣΤΗΝ ΕΛΕΥΣΙΝΑ ΚΑΙ ΤΟΥ ΥΠΑΛΛΗΛΙΚΟΥ ΠΡΟΣΩΠΙΚΟΥ ΣΑΣ ΣΤΟ ΤΜΗΜΑ ΤΩΝ ΦΩΤΟΓΡΑΦΙΚΩΝ ΜΗΧΑΝΩΝ ΓΙΑ ΤΗΝ ΑΨΟΓΗ ΕΞΥΠΗΡΕΤΗΣΗ ΚΑΙ ΕΥΧΟΜΑΙ ΝΑ ΤΟΥΣ ΕΝΗΜΕΡΩΣΕΤΕ ΓΙ ΑΥΤΟ ΤΟ ΜΗΝΥΜΑ ΛΑΜΒΑΝΟΝΤΑΣ ΥΠΟΨΗ ΟΤΙ ΤΕΤΟΙΟΥ ΕΙΔΟΥΣ ΕΠΑΓΓΕΛΜΑΤΙΚΕΣ Σ...Διαβάστε ΠερισσότεραΥΜΠΕΡΙΦΟΡΕΣ ΑΠΟΤΕΛΟΥΝ ΒΑΣΙΚΟ ΚΙΝΗΤΡΟ ΓΙΑ ΝΑ ΓΙΝΟΥΝ ΚΑΙ ΑΛΛΕΣ ΑΓΟΡΕΣ ΑΠΟ ΤΟ ΕΝ ΛΟΓΩ ΥΠΟΚΑΤΣΤΗΜΑ ΣΑΣ Διαβάστε Λιγότερα
5, Πολύ καλές φωτογραφίες. Πολύ εύχρηστο μενού. Μου αρέσει και η εγγύηση που έχει είναι κάτι πολύ σημαντικό. 
5, Πολύ καλή 
5, Αριστα 
5, Πολύ ευχαριστημένος 
3, Καλή μηχανή για τα λεφτά της. Θα προτιμούσα να κρατά λίγο περισσότερο η μπαταρία. Κατά τα άλλα είναι ιδανική για αρχάριους. 
3, Ωραιο σώμα. Ο φακός σιγουρα ειναι ο βασικός 
5, Πολύ καλή καλό να προσφέρεται με μεγαλύτερη διάσταση. Φακού 
5, Ταιριάζει ακριβώς στη μηχανή Braun MG 5090. Πολύ ευχαριστημένος από την ταχύτητα αποστολής και τη συσκευασία. 
5, Άριστο και το προϊόν και η εξυπηρέτηση. Θα περίμενα όμως μεγαλύτερη ποικιλία αναλωσίμων της Braun. 
5, ΕΞΑΙΡΕΤΙΚΟ 
5, Κάνει πολύ καλό καφέ. Πλούσιο καϊμάκι. 
5," γρήγορη στο ζέσταμα, ποιοτική κατασκευή και ωραίος καφές! :) "
5, MIKRO KAI POLLI KALO 
4, Δεν έχει κάτι περισσότερο από μια απλή μηχανή για καφέ εσπρέσο αλλά τα καταφέρνει μια χαρά! 
5, Την συστήνω ανεπιφύλακτα για το καθημερινό esspesaki της ημέρας. 
5, πολυ καλή αγορά 
5, Πολυ πρακτικη και ωραιος καφες 
3," Την αγόρασα σε προσφορά, πολύ καλή τιμή, αλλά ο Κοτσόβολος ήθελε άλλα 50 ευρώ για εγγύηση τα οποία προφανέστατα δεν έδωσα. Αναφορικά με την λειτουργία της, είναι πολύ εύχριστη, αλλά έχει 2 μεγάλα αρητικά. Όπως όλες οι μηχανες με κάψουλες, είναι πολύ ακριβές. (0,80€ για σπιτικό καπουτσίνο!! Άκουσον άκουσον!!) Τέλος, η ποιότητα του καφέ είναι πολύ χ...Διαβάστε Περισσότερααμηλή σε συγκριση με οποιαδήποτε μάρκα καφέ για κανονική μηχανή εσπρέσο που δεν δικαιολογεί με τίποτα το κόστος των καψουλών. Την έχω πάρει ένα μήνα τώρα και την χρησιμοποιεί μόνο η γυναίκα μου που βαριέται να φτιάξει καφέ με την κανονική μηχανή. Εγω δοκίμασα 2-3 φορές, διαφορετικές κάψουλες και δεν... Διαβάστε Λιγότερα"
5," Εξαιρετικά αποτελέσματα στον espresso. Αριστη κρέμα. Πατάς και δεύτερη φορά στην ίδια κάψουλα και βάζεις 1/2 δόση ακόμα ,χωρίς να αλλάξει ιδιαίτερα η γεύση. "
4," Αρκετά καλή μηχανή,καλός καφες , ωραία κρέμα και αρκετα καλο αφρογαλο. "
5, . 
5, Αξίζει τα λεφτά του κάνει καταπληκτικό καφέ. 
5, Πολύ καλό προϊόν με εξαιρετική απόδοση και όμορφο design και σε καλή τιμή. Δεν στάζει στην πλακα και ο καφές βγαίνει αρκετά γρήγορα. 
5, 5 
5, Πολύ καλή 
1, χάλια μαύρα 
5, Πολύ καλή! 
5, Πολύ καλή καφετιέρα 
5, ειμαι πολυ ευχαρηστημενος 
4, Grundig KM5620 Harmonz Inox 
5, 5 αστερια 
5, Απόλυτα ικανοποιημένη! 
5, ΠΑΡΑ ΠΟΛΥ ΚΑΛΗ ΑΝ ΚΑΙ ΛΙΓΟ ΑΚΡΙΒΗ.(39€) 
4, Πολυ καλη για την αξια της!!! Αυτην ακριβως επιθυμουσα!!! 
5, πολυ καλο 
5, τέλεια 
4, ΘΕΤΙΚΗ 
4, Πολύ εύχρηστο 
4, Από τα ανταλλακτικά ξυραφάκια κανένα πρόβλημα κάνανε όμως 2 μήνες να μου τα στείλουν . 
5, Με μια χρήση που της έχω κάνει προς το παρόν είναι άψογη κάνει την δουλειά της στο λεπτό. Την λάτρεψα. 
5, Καλό για τα λεφτά του! 
5," Άψογος ο εκτυπωτής, εύκολη σύνδεση στο wifi και λειτουργία απροβλημάτιστη "
5, Τέλειες εκτυπώσεις φωτογραφιών. 
5," Πολυ καλο προιον.Δεν εχω εξερευνησει ολες του τις δυνατητες,αλλα μεχρι τωρα ειμαι εντυπωσιασμενος με την ποιοτητα των φωτογραφιων. "
5, παρα πολυ καλη αγορα με παρα πολυ καλες εκτυπωσεις 
5, Πολλές δυνατότητες και εύχρηστο 
5, Value for money! 
4, Παρά πολύ καλό για τα λεφτά του 
5, Είναι πολύ τελειο 
5, Πολυ καλο!!! 
1, Πολύ ικανοποιημένη 
1, . 
5," αγόρασα 2 για τις κόρες μου. αγόρασα και micro SD, αγόρασα και κάμποσες μπαταρίες 3Α, και τα κορίτσια έχουν ξετρελαθεί. Κανά δυό φορές τις ξέχασαν κάπου και τις ξαναβρήκαμε χωρίς να πάει η ψυχή μου στην κούλουρη. Τα μαθήματα πολλαπλά για τα κορίτσια με ελάχιστο κόστος στα 30 ευρώ έκαστη "
4, Αρκετά καλη. Το μόνο της αρνητικό οτι δεν κόβει τις πολυ κοντές τρίχες. Σε γενικές γραμμές όμως ευχαριστημένος! 
5," Πολυ ευκολο στον χειρισμο, σε προσιτη τιμη και παραγωγικο για δουλειες γραφειου. Ειναι value for money! "
5, ΑΡΙΣΤΑ 
5, Φοβερό πολύ καλό 
5, Εξαιρετικό value for money! 
5, Πολύ καλό 
5," Από τότε που το έχω στα χέρια μου είμαι απόλυτα ικανοποιημενος. Γρήγορη εκτύπωση από οποιαδήποτε συσκευή που έχω και σε καλή ανάλυση εκτύπωσης. Χωρίς καλώδια μόνο με το wi-fi δίκτυο σου κανείς το οτιδήποτε σε ένα μόνο μηχάνημα. Εκτύπωση, Σάρωση, Φαξ. Θα το πρότεινα ανεπιφύλακτα σε κάποιον. "
4, Γρήγορο και εύκολο στη χρήση. 
4, Καλό για μέτρια χρήση... 
5," Πολύ καλή εξυπηρέτηση από την ""Κωτσόβολος"". Το παζάρεψα σε καλή τιμή μαζί με τα πρώτα μελάνια του και το παρέλαβα σε δύο μόλις ημέρες στο σπίτι μου με μικρή επιβάρυνση εξόδων αποστολής. Εύκολη εγκατάσταση με σωστές οδηγίες για κατέβασμα λογισμικών, άμεση διαδικτυακή σύνδεση και δήλωση προϊόντος για μελλοντική υποστήριξη. "
4, Αξιόλογη επιλογή. 
4, Απλή στη χρήση ελαφριά . Χαμηλή ποιότητα υλικών κατασκευής αντίστοιχη της τιμής 
5," Μια πολύ αξιόπιστη και δυνατή συσκευή που αξίζει τα χρήματα της και είναι ιδανική για ζύμωμα κι χτύπημα.Έχει καπάκι με στόμιο που επιτρέπει να προσθέτεις υλικά στη διάρκεια της παρασκευής χωρίς ακαταστασία,πιάνει λίγο χώρο και τα εξαρτήματα της αποσυναρμολογούνται και πλένονται εύκολα.Τη χρησιμοποίησα για να φτιάξω τσουρέκι,ζύμη πίτσας,διάφορα γλυ...Διαβάστε Περισσότερακά όπως κεϊκ,παντεσπάνι και ρεβανί.Την έχω ένα μήνα,είμαι πολύ ευχαριστημένη και θα τη σύστηνα ανεπιφύλακτα. Διαβάστε Λιγότερα"
5," Το αγοράσαμε λόγω καλής τιμής και της αξιοπιστίας της bosch. Πρόκειται για ένα απλό μίξερ που προορίζεται για βασική χρήση,χωρίς να έχει πολύπλοκες λειτουργίες και αχρείαστα αξεσουάρ.Είναι και μικρό σε μέγεθος ώστε να μην πιάνει χώρο.Το μοτέρ δείχνει δυνατό. "
5, Πολυ καλο με πολλες λειτουργιες στη τιμη του αξιζει 
5, Τέλειο! 
5, 5 αστέρια 
5, Καλή επιλογή 
5, Καλή αγορά 
4, Για το μέγεθος του πολύ καλό 
3, Θα ήθελα να ήτάν πιο δυνατο το μοτερ. 
4, FAINETAI POLY KALO PROION ALLA EINAI NORIS GIA OLOKLHROMENI APOPSI 
4, Απλά απίστευτη για 75ευρω!!!! 
5, 5 
1, Τζάμπα τα λεφτά. 
4," Κανει ακριβώς για την δουλεια που αγοράστηκε, μια χαρα ολα. ϊσως να ηθελα 1 σκαλα μικρότερη των 3mm για ακομα πιο κοντό trimming, αλλα γνώριζα τι αγόραζα. Το προτείνω. "
3, Έτσι και έτσι! 
5, Άψογο !!!! Ότι καλύτερο έχω δοκιμάσει από μηχανές κουρέματος 
5," Γρήγορη ,υπέροχος καφές και μεγάλη διάρκεια ζωής. "
3, Αν αφήσεις αναμμένη την καφετιέρα για να είναι ζεστός ο καφές τον παρακαίει. 
5, Πολυ καλο!!! 
5, Εξαιρετική.!! 
5, Ειχα κατά καιρούς κι άλλες επωνυμίες εξτρεμιστικές μηχανές αποφάσισα να αγοράσω την Braun γιατί μου τη σύστησαν έχω κει κει απόλυτα ικανοποιημένος τόσο στη περιποίησης της γενειαδας όσο και στο κούρεμα αξίζει η αγορά της 
5, Θα προτιμούσα μόνο να είχε ένδειξη του ποσοστού της μπαταρίας... 
5, Ανεπανάληπτη κουραστική μηχανή με μεγάλη αυτονομι 
5, Πολύ καλή μηχανή! 
5, Πολύ καλό 
5, Πολύ καλή με ξεχωριστά στενάκια για σωστό κοψιμο 
5, Πολυ καλο!!!! 
5, Τελειο 
5, Πολύ καλή 
5, κρατάει το καφέ ζεστο χωρίς να τον καίει 
5, 10/10 
5, 5 αστέρια 
4, Very nice! 
5, Κομψότατη και πιο αθόρυβη από την προηγούμενη έκδοση. 
5, Καταπληκτική καφετιέρα 
5, Πολυ καλη 
5," Είχα αγοράσει ένα από τα πρώτα silk epil που είχαν βγει στη αγορά. Είχε κρατήσει πολλά χρόνια αλλά είχε δεχτεί κακό μεταχείριση και μια μέρα διαλυθηκε. Έτσι πήρα το συγκεκριμένο σετ!!!! Η μηχανή που δυναμική, όντως αφαιρεί ακόμα και τις πολύ κοντες.. Τα δοντακια που έχει βοηθούν στο να μη νιώθεις το τραβηγμα της τριχας. Το μόνο αρνητικό είναι ότι ...Διαβάστε Περισσότεραδεν λειτουργεί αν δεν είναι στη φόρτιση (δε ξέρω αν θα έπρεπε να είναι έτσι ή είναι ελαττώμΤο γάντι προσωπικά που φάνηκε άχρηστο, η μηχανή καθαρισμού καλή.. Διαβάστε Λιγότερα"
2," Δεν έχω μείνει πολύ ευχαριστημένη κυρίως από την κεφαλή, διότι πρέπει να περνάς τη μηχανή από το ίδιο σημείο πολλές φορές για να πιάσει όλες τις τρίχες. "
5, πολύ καλή 
5, Γρήγορη φόρτιση. Πολύ πρακτικό στη χρήση. 
5, Κάνει αυτό που λέει. 
5, **** 
5," Γρήγορη εκτύπωση, Καλή ποιότητα, πολλές επιλογές "
5, ***** 
4," Άψογος σε όλα, ακριβά τα HP μελάνια του "
5, ***** 
5, πολυ καλη μηχανη με ευκολο μενου τεραστιο ζουμ 
4, very good 
4," Καλή επιλογή, μόνο που στο τέλος οι φωτο που έβγαζα ήταν θολές και δεν κατάλαβα για ποιο λόγο. Και οι οδηγίες χρήσης ελλιπείς για κάποιον που δεν ξέρει να χειρίζεται όλες αυτές τις λειτουργίες της φωτογραφικής μηχανής. "
4, Μια αξιόλογη κάμερα για τα λεφτά που δίνεις 
5, Τέλεια απ όλες τις απόψεις.. 
5, Αξίζει!!! 
5, Εξαιρετικό! 
4, 😀 
5, Στον ενα μηνα που το εχω αξιοπιστο μηχανημα με πολυ ευκρινεις εκτυπωσεις 
5, Κορυφαια μηχανη με τρομερες δυνατοτητες. 
4, Καλύπτει τέλεια τις δικές μου απαιτήσεις που θέλω καλό zoom. Για περισσότερο ευρυγώνιες φωτογραφίες καλύτερη είναι μια DSLR. Είναι μια πάρα πολύ καλή επιλογή. Μόνο μειονέκτημα ότι δε σηκώνεται αυτόματα το φλας 
5, Αξιόλογο προϊόν και πολύ καλή τιμή για δυο φακούς και ένα σώμα 
5, ΠΟΛΥ ΚΑΛΗ ΑΓΟΡΑ!!! 
5," Μικρό μέγεθος, καλές φωτογραφίες, η προσφορά στα 320€ ήταν ανεπανάληπτη!!! "
5, Μια μικρή πολύ καλή μηχανή που μου θυμίζει τις παλιές slr. Πολύ καλή για καθημερινή χρήση για φωτογραφία και βίντεο. 
5, αμεση παραδοση! 
5, ok 
5, Πολύ καλό 
5, Πολύ καλός καφές με εξαιρετικά αρώματα 
5, τελειο 
5, Αξιοπρεπέστατη για τα λεφτά της. 
5, ✅✅ 
5, παρα πολυ καλη 
5," Πολύ καλή καφετιέρα, την παίρνω για 2η φορά. Υποστηρίζει μεγάλη ποικιλία ροφημάτων και πολύ καλό espresso, η θήκη για τις κάψουλες που περιλαμβάνεται ως δώρο είναι πολύ ωραία, η τιμή του πακέτου στο κατάστημα είναι πάρα πολύ συμφέρουσα. "
5, Όλες οι καφετιέρες Dolce Gusto που έχω αγορασει είναι εξαιρετικές! 
5, Είναι αυτό που περίμενα 
5, 1 
5, Φοβερη!!! 
5, Το πήραμε δώρο στην φίλη μας για τα γενέθλια της και το έχει καταευχαριστηθει !! 
4, Πολυ καλή μηχανή espresso σε καλή τιμή . 
4, 4 Αστερια 
5, ΠΟΛΥ ΚΑΛΗ 
5, Άψογο. 
5, αρκετα καλο 
5, Πολύ καλή μηχανή καφέ! 
4, Πολύ καλή 
4," Coffee full of taste, great capucino ....best macciato ever "
4, ΜΙΚΡΗ ΚΑΙ ΘΑΥΜΑΤΟΥΡΓΗ ΖΕΣΤΑΙΝΕΙ ΤΟ ΝΕΡΟ ΑΜΕΣΩΣ ΕΥΚΟΛΗ ΣΤΟ ΚΑΘΑΡΙΣΜΑ ΚΑΤΑΠΛΗΚΤΙΚΗ ΓΕΥΣΗ ΚΑΙ ΑΡΚΕΤΑ ΓΡΗΓΟΡΗ 
3, Υστερεί στα κρυα Ροφήματα...τίμια σε σχέση με το κόστος της! 
4, είμαστε πολύ ικανοποιημένοι από το προιόν που αγοράσαμε. 
5, Πολύ καλή επιλογή value for money σίγουρα και πόσο μάλλον με την συλλογή 
5, Πολυ Καλή 
5, πολύ ωραία και εύχρηστη καφετιέρα και με δώρο το μηχάνημα για το αφρόγαλα ακόμα καλύτερη αγορά 
5, Πολύ καλό μηχάνημα για την τιμή του. 
4, καλή ποιότητα 
1, Με την πρώτη δοκιμή καφέ κολλησε το καπάκι της και πήγε σε εξουσιοδοτημένο μάστορα του κωτσοβολου 
5, Ανταποκρίνεται στις προσδοκίες που αντιστοιχούν στις προδιαγραφές του. 
4, Τίμιο για το κόστος του . 
4," πάρα πολύ καλή μηχανή καφέ, με το fredodore που δίνεται μαζί φτιάχνεις τέλεια ροφήματα. Από εδώ και πέρα τέρμα ο καφές απ' έξω. "
3, Πολύ καλή σχέση τιμής / απόδοσης 
5, Πολύ καλό! 
5, Πολύ καλή καφετιέρα εσπρέσο  Κι ακόμα καλύτερο τα εκπτωτικα κουπόνια για την αγορά τω καψολων 
5, Πολύ καλό προϊόν σε εξαιρετικά χαμηλή τιμή. 
5," Πρόκειτε για ένα πολύ καλό μηχάνημα για καφέ. Υπάρχει μεγάλη ποικιλία στην επιλογή γεύσεων, αλλά και η χρήση είναι πάρα πολύ εύκολη. "
5," Αυτό το προιόν αποτελεί εξαιρετική επιλογή για όσους αγαπούν τις έξυπνες, καλοσχεδιασμένες, πολυ - λειτουργικές (μα απλές σε λειτουργία) και κυρίως τις μικρές σε μέγεθος (ωστε να χρησιμοποιούνται παντού) συσκευές! Τη συστήνω ανεπιφύλακτα!! "
4," πανευκολη στη χρηση, μεγαλη ποικιλια σε ροφηματα!! "
2," Έχουμε πάρει πολλά μοντέλα, αυτό είναι το χειρότερο παρόλο που είναι πολύ hi tech. Μετά από 2 εβδομάδες χάλασε ξαφνικά και ο Κωτσόβολος μας έστειλε στο servis όπου μας ενημέρωσαν ότι το ανταλλακτικό θα έρθει απ την Γαλλία και θα την έχουμε σε 3 εβδομάδες. Πέρασαν πάνω από 2 μήνες και μας είπαν ότι δεν ξέρουν πότε θα έρθει το ανταλλακτικό. Μεγάλη α...Διαβάστε Περισσότεραπογοήτευση απ τον Κωτσόβολο και την εταιρία Krups Διαβάστε Λιγότερα"
5, Αριστη 
5, Απίστευτη ευκολία & απίστευτος καφές Go for it 😊 
1," Από την πρώτη στιγμή δυσκολεύται να τρυπήσει την κάψουλα με αποτέλεσμα να τρεχει νερό γύρω από αυτήν και μέσα στο φλιτζάνι. Για να μην πιεις σκέτο νερό αντί για ρόφημα πρέπει να κλείσεις τη συσκευή, να βγάλεις την κάψουλα, να την τρυπήσεις στο σημείο που έχει σημαδευτεί με μαχαίρι, να την ξαναβάλεις ακριβώς στην ίδια θέση και να επιχειρήσεις από τ...Διαβάστε Περισσότεραην αρχή την όλη διαδικασία. Μάλιστα μπορεί να μην το πετύχεις και να αχρηστεύσεις την κάψουλα. Κάναμε αναφορά του προβλήματος στην εταιρεία της Dolce Gusto χωρίς καμία απάντηση εδώ και ένα μήνα τουλάχιστον. Κρίμα! Διαβάστε Λιγότερα"
5, Best buy 
5," Έμεινα πολύ ευχαριστημένη από αυτό το προϊόν, όμορφο design, δυνατότητες αλλαγής ποσότητας καφέ ή ροφημάτων, το μόνο αρνητικό οι ακριβές κάψουλες. "
5, Την αγόρασα πριν λίγες ημέρες και είναι εξαιρετική. 
5," I have two machine,the piccolo and the lumio, Piccolo,great for limited space but the lumio wins due to the auto cut off,no more waiting for it to fill your cup,just select the bar on the amount of liquid you need and click, "
4, Ικανοποιημένη 
2, . 
5, μικρο και θαυματουργό 
5, ΑΨΟΓΗ ΠΡΟΣ ΤΟ ΠΑΡΟΝ 
3, Λόγω χρόνου παράδοσης 
4," Αρκετά καλό προϊόν, οι οδηγίες χρήσης όμως είναι εντελώς ακατανόητες "
5, Πολύ καλή!! 
5, Τελειος καφές και εύκολη στη χρήση! 
5, Είναι πολύ καλή καφετιέρα και εύχρηστη! Τη συνιστώ ανεπιφύλακτα 
5, Εξαιρετικό προϊόν 
5, 5 
4, Πολύ καλό 
