stars,text
5," Ευρυχωρο,αθορυβο,εργονομικο.Πολλες θεσεις για φυαλες κρασιων.Δεν λεκιάζεται.Πολυ καλη καταψηξη. "
4, ΤΕΡΑΣΤΙΟΣ ΧΩΡΟΣ ΣΕ ΣΥΝΤΗΡΗΣΗ Κ ΚΑΤΑΨΥΞΗ ΚΑΛΗ ΣΥΝΤΗΡΗΣΗ Κ ΨΥΞΗ10 ΧΡΟΝΙΑ ΕΓΓΥΗΣΗ ΜΟΤΕΡ ΕΙΝΑΙ INVERTER ΔΕΝ ΑΦΗΝΕΙ ΑΠΟΤΥΠΩΜΑΤΑ ΣΤΟ INOX ΠΟΛΥ ΚΑΛΗ ΕΠΙΛΟΓΗ!!! 
5," Είμαι πολύ ευχαριστημένος από τη λειτουργία του ψυγείου. Το μόνο πρόβλημα που αντιμετωπίζω είναι ότι δεν υπάρχει η δυνατότητα να αλλάζουν επίπεδο τα ράφια, δηλαδή οι θέσεις τους είναι συγκεκριμένες. "
5, Τελειο 
5," Τεράστιος χώρος, αθόρυβο, άξιζε τα λεφτά του. Τα λαχανικά όντως διατηρούνται πιο φρέσκα στο τελευταίο ράφι για περισσότερες μέρες. Θα ήθελα έναν διαφορετικό φωτισμό μέσα στο ψυγείο από το λευκό φως που έχει άλλα είναι μικρή ασήμαντη λεπτομέρεια "
5, πολυ καλο με τεραστιους χωρους 
5, Απόλυτα ευχαριστημένος από.....χωρητικότητα...απόδοση...ησυχία λειτουργίας. Το συστήνω ανεπιφύλακτα!!! 
5, Πολύ καλό. Με μεγάλους χώρους και καλή τιμή 
5, Όλα άριστα 
5," Αθόρυβο,δεν ακούγεται το παραμικρό!!!ευρυχωρο,inox,ποιότητα κατασκευής,εξαιρετική επιλογή!! "
5, Πραγματικά αθόρυβο... 
5, Είναι πολύ νωρίς για να ξέρω αλλα προς το παρόν κάνει ακριβώς την δουλειά του. 
5," Αν και το διάστημα που το έχω είναι μικρό, είναι ακριβώς αυτό που ζήτησα με τις αντίστοιχες προδιαγραφές σε μια πολύ καλή τιμή. Αισθητικά εμφανίσιμο, πολλοί χώροι τόσο στη συντήρηση αλλά και στη κατάψυξη και αθόρυβο! "
4, Ειναι πολύ καλό. Αθορυβο. Δεν πιανει καθόλου πάγο. Στα μειον του- σίγουρα δεν είναι 400 Λίτρων. Οι μπουκαλοθηκη που έχει είναι πρακτική γιατί στα ράφια τής πορτας δεν χωραει μπουκαλια. Οσο για την κατανάλωση θα φανει στο τέλος του χρονου. 
4," Ακόμα είναι νωρίς για να έχω εικόνα,προσεχώς θα δείξει.Προς το παρόν καλό φαίνεται "
4," Καλό και αθόρυβο ψυγείο, εύκολο στο καθάρισμα. "
2, akribo 
5, Πολυ πρακτικό. 
5, Είμαστε πολύ ευχαριστημένοι διότι έχει μεγάλη χωρητικότητα η οποία είναι κατανεμημένη με πρακτικό τρόπο και εύκολη πρόσβαση. Χαμηλός θόρυβος απόλυτα ανεκτός έως απαρατήρητος. Καλή σχέση ποιότητας-τιμής. 
5," Πανέμορφο, πρακτικό και λειτουργικό. "
5, Kalo 
5, πολυ καλο! 
5, Σχέση τιμής απόδοσης ποιότητας 5/5 /5 
5, Ωραιος σχεδιασμος και χρωμα. Για τις διαστάσεις του πολυ ευρύχωρο. 
5, Πολύ καλό 
5," Αριστη αγορα. Πολυ καλη ψυξη και συντηρηση, μεγαλοι χωροι, μοντερνα εμφανιση, σε πολυ καλη τιμη. "
4, Μεγάλη χωρητικότητα. Καλή ενεργειακή απόδοση. 
5, Αψογος ψυγειοκαταψυκτης ο οποιος συστηνεται ανεπιφυλακτα. 
5, Άμεση εξυπηρέτηση! 
5, Έχει μεγάλο αποθηκευτικό χώρο στη συντήρηση αλλά και στην κατάψυξη. Αθόρυβο! Antifinger εξωτερικό ακόμα πιο τελειο! 
5, ⭐️⭐️⭐️⭐️⭐️ 
5, EINAI ENA AKSIOPISTO DYNATO PSYGEIO 
4," Ψυγείο με καλούς χώρους και αθόρυβο..., ωστόσο το touch panel μπροστά δεν έχει την απόκριση που θα έπρεπε στο πάτημα, η ψύξη (4c)παρότι δεν το ανοίγω πολλές φορές λόγω εργασίας δεν είναι πολύ ικανοποιητική συγκριτικά με το Miele που είχα... "
4, Το μόνο αρνητικό που μπορώ να εκφράσω είναι η έλλειψη ξεχωριστού χώρου για παγάκια και το γεγονός ότι η θήκη για τα αυγά ουσιαστικά είναι μη χρηστική με αποτέλεσμα να πρέπει να αυτοσχεδιάσω για να τα τοποθετήσω. 
4, Πολύ ευρύχωρο ψυγείο 
5, Πάρα πολύ καλό ψυγείο!!! 
5, το προϊόν είναι άψογο πρακτικό και αθόρυβο. Το προτείνω ανεπιφύλακτα 
5, Εξαιρετικό ψυγείο. Πολύ ωραίοι οι χώροι του μέσα. Κρατάει τα φρούτα και τα λαχανικά φρέσκα για μεγάλο διάστημα! 
5," Πολύ καλή εκμετάλλευση χώρων, αθόρυβο, πολύ καλή ψύξη, άριστη ποιότητα κατασκευής. "
5," Το ψυγειο ειναι σουπερ καλο! Εκανα ερευνα αγορας παρα πολυ καιρο κ κατεληξα σε αυτο κ δεν το μετανιωνω. Αθορυβο, σουπερ λουξ, καταπληκτικο εσωτερικο φως, ωραια ραφια με ροδακια στις ακρες. Πραγματικα σουπερ. "
5," Αξίζει τα λεφτά του και με το παραπάνω. Πολύ καλή κατασκευή, φωτισμός, και φυσικά άριστη ψύξη! "
5," Δεν ""καίει"" τα τρόφιμα.Άριστος φωτισμός.Αθόρυβη λειτουργία. "
5, Το ψυγείο είναι πάρα πολύ καλό. Το έχουμε ένα μήνα και είναι αθόρυβο. Οι χώροι είναι πολύ μεγάλοι και είμαστε πολύ ικανοποιημένοι. 
5, Bosch KGN49AI40. 
4," Πολύ καλό, με μικρές ατέλειες. Τεράστιοι χώροι. "
5, Εξαιρετική αγορά σε καλή τιμή και ποιότητα. 
5, seems to be exactly what was displayed and is working well. thankyou for your efficient delivery service 
5, Εξαιρετική εξυπηρέτηση 
5, Το προϊόν είναι πολύ καλό καλή σχέση τιμής ποιότητας 
5, Πολυ καλό 
4," Θετικά :Ευρύχωρο, ποιότητα κατασκευής. Αρνητοκο: θορυβος "
4," Ικανοποιητικό , άψογο για τα χρήματα του "
5, Πολύ νωρίς για αξιολόγηση 
5, 5αστερο πραγματικα 
5, Πέντε αστέρια 
5," Κανένα πρόβλημα, ικανοποιητικός χώρος και γρήγορη ψύξη σε νέα πράγματα. "
5, Πολύ καλό προϊόν αξίζει τα λεφτά του και με το παραπάνω 
3, Άργησε πάνω απο 10 μέρες να παραδοθεί και αναγκάστηκα να τους υπενθυμίσω την περίπτωση μου δύο φορές. 
5," Με δική μου γνώμη είναι καλό , αλλά ποιο καλή είναι η εξυπηρέτηση του Κωτσόβολου . "
5, Είμαι πολύ ευχαριστημένος και με την εξυπηρέτηση του Κωτσόβολου και με τον καταψύκτη ευχαριστώ. 
4," Πολύ καλός με αρκετά καλή χωρητικότητα, οθόνη, ροδάκια για εύκολη μετακίνηση και οθόνη με τη θερμοκρασία στο πάνω μέρος. Κάνει περισσότερο θόρυβο απ ότι "
5, Εξαιρετικο ψυγειο! Αθορυβο και γρηγορο στο να πιανει τις απαιτουμενες θερμοκρασιες 
1," Κάνει υπερβολικά πολύ θόρυβο και το κουμπί για να αλλάξει από παγάκια σε νερό δεν ανταποκρίνεται σωστά, πρέπει να το πατήσεις επαναλαμβανόμενα για να λειτουργήσει. Είμαι πολύ απογοητευμένος και στεναχωρημένος από αυτήν την αγορά μου. "
5," Το ψυγείο είναι υπέροχο, όμορφο αισθητικά και βρήκαμε αυτό που αναζητούσαμε για για τις ανάγκες μας. Πολύ μεγάλοι χώροι με πολύ ωραίο φωτισμό led που φωτίζει κάθε σημείο του ψυγείου, ενώ έχει εξαιρετική ικανότητα ψύξης με μεγάλη ροή αέρα μέσω των αεραγωγών. Πολύ καλό το ότι δεν χρειάζεται υδραυλική εγκατάσταση και το ντεπόζιτο 4,5 λίτρων είναι επα...Διαβάστε Περισσότεραρκέστατο, ενώ ο μηχανισμός νερού - πάγου - θρυματισμένου πάγου είναι πολύ καλός. Είναι αρκετά αθόρυβο και κάνει λίγο θόρυβο κατά τη δημιουργία πάγου για μερικά δευτερόλεπτα 2 φορές τη μέρα. Τέλος είναι οικονομικό με ενεργειακή απόδοση Α++, ενώ είναι σημαντική η 10ετής εγγύηση του inverter μοτέρ. Διαβάστε Λιγότερα"
5," Τρομερό ψυγείο με τεράστιους χώρους και άψογο φωτισμό. Τελείως αθόρυβο, ακούγεται μόνο κατά την παρασκευή πάγου (3 φορές την ημέρα). Πολύ σημαντικό το κλείδωμα των πλήκτρων για να μην αλλάζουν τις τιμές τα παιδιά ή να μην αλλάζουν εκ παραδρομής. Το βρυσάκι του άψογο, δεν στάζει σταγόνα. Η ροή του θεωρείται επαρκής μιας και τραβάει νερό...Διαβάστε Περισσότερα από παγούρι που βρίσκεται εντός ψυγείου. Το παγούρι με 4 λίτρα χωρητικότητα είναι σούπερ. Μην περιμένετε όμως νερό πάρα πολύ παγωμένο. Αν συμπληρώσετε παγάκια όμως είναι σούπερ. Ανοίγοντας την κατάψυξη νομίζεις είσαι στο βόρειο πόλο.  Πολύ πρακτικό ότι έχει ροδάκια από κάτω οπότε μεταφέρεται πολύ εύκολα και ένα άλλο συν που δεν ήξερα ότι υπάρχει είναι ότι ο μηχανισμός βρίσκεται στο πάνω μέρος και όχι στην πλάτη άρα μπορείς να το κολλήσεις στον τοίχο χωρίς να χρειαστεί να αφήσεις κάποιο κενό. Το χρώμα του τέλειο και πολύ όμορφα τα σημεία που είναι με μαύρο χρώμα. Αξίζει 1000% η αγορά αυτή!!! Διαβάστε Λιγότερα"
5, Παρα πολυ καλο ψυγειο.Αρκετα ευρυχωρο και εντελως αθορυβο.Σαν να μην υπαρχει μεσα στο σπιτι. 
4, Πόλη καλό αν και τοχω λίγο καιρό.θα δω στην πορεία 
5," ευρύχωρο με διπλάσια δυνατότητα αποθήκευσης προιόντων και στην συντήρηση και στην κατάψυξη. Η δυνατότητα να έχεις κρύο νερό χωρίς να ανοίγεις το ψυγείο, όπως επίσης και η θήκη για τα παγάκια αρέσει στους επισκέπτες. Όταν υπάρχει απόλυτη ησυχία ακούγεται η λειτουργία του, χωρίς, όμως, να ενοχλεί αυτούς που κάθονται δίπλα του. "
5, Value for money 
5, Τεραστιο! 
4, Πολύ καλό προϊόν.Ευρύχωρο ψυγείο και εξυπηρετικό στο να έχεις παγάκια και νερό με ένα πάτημα.Το προτεινο!Το μόνο αρνητικό είναι πως εξέχει πολύ σε σχέση με ένα απλό ψυγείο. 
4, Πολύ Καλό. 
4, Πολύ καλό 
5, Τέλειο 
5, ΑΣΤΕΡΙ ΟΝΤΩΣ 
5, Το ψυγείο μέχρι στιγμής έχει βγει πάρα πολύ καλό. Η ψύξη του είναι πολύ καλή και η θέση για τα παγάκια στην πόρτα προσφέρει πολύ χώρο στο εσωτερικό της κατάψυξης. 
4, Ψυγείο Samsung 
5, Πάρα πολλή καλο 
5, Πολύ καλό προϊόν!Χαίρομαι για την επιλογή μου!!! 
4, Πολύ καλή για τς λεφτα της 
4, Καλο 
5, Από τους καλύτερους ψυγειοκαταψύκτες 
4," ΕΞΑΙΡΕΤΙΚΑ ΑΘΟΡΥΒΟ, ΜΕΓΑΛΟ, ΕΡΓΟΝΟΜΙΚΟ "
4, Πολύ καλοί χώροι για τις διαστάσεις του. 
5, Γρήγορη κ αξιόπιστη εξυπηρέτηση 
5," Πολύ καλό, όμορφο και λειτουργικό. "
5, GEK51 
4," Ενδιαφέρουσα εμφάνιση, λειτουργικότητα, σχετικά περιορισμένη χωρητικότητα. "
5, Πολυ καλη επιλογη και αψογη εξυπηρέτηση 
5, Πολύ καλό για την τιμή του 
5," Αθόρυβη λειτουργία, αξιόλογη αγορά για τα χρήματα του. "
5, Good value freezer with plenty of apace 
4, Πολυ καλο 
1, ΤΟ ΠΡΟΙΟΝ ΕΠΕΣΤΡΑΦΗ ΑΜΕΣΑ ΛΟΓΩ ΠΡΟΕΛΕΥΣΗΣ ΑΠΟ ΚΙΝΑ ΠΟΥΘΕΝΑ ΣΤΑ ΣΤΟΙΧΕΙΑ ΚΑΤΑ ΤΗΝ ΠΑΡΑΓΓΕΛΙΑ ΔΕΝ ΑΝΑΦΕΡΟΤΑΝ Η ΧΩΡΑ ΠΡΟΕΛΕΥΣΗΣ ΜΟΝΟ Ο ΕΛΛΗΝΑΣ ΑΝΤΙΠΡΟΣΩΠΟΣ 
4, ΠΟΛΥ ΚΑΛΟ 
5, katapliktiko jia ta lefta pou to pirame..aksizi 
5," Αθορυβο,ευκολο στην χρηση. "
5, ΚΑΛΟ ΚΑΙ ΕΥΚΟΛΟ 
5," Γίνεται καταψύκτης ή ψυγείο, το μόνο που έχει 2 τζάμια για να μην χάνεις την ψύξει όταν το ανοίγεις και πάρα πολύ όμορφο. Πραγματικά value for Money. "
5, Με αντικαταβολη ολα καλα και ακρος επαγγελματικα 
4, Πολύ καλό για οικιακή χρήση 
3," Πολύ καλό, αθόρυβο "
5, Είναι οι πρώτες ημέρες πού το έχω αποκτήσει και δεν έχω πλήρη εικόνα. Προς το παρών δεν έχω κανένα πρόβλημα. 
5, Είναι νωρίς για ασφαλή συμπέρασμα μέσα σε μια εβδομάδα που τον έχω αλλά σίγουρα δεν και θόρυβο και η πόρτα δεν κλείνει απλά αλλά σφραγίζει στην ουσία. 
5, Είναι αθόρυβο και δείχνει όμορφα Morris εγγύηση 
4, Καλό προϊόν εσωτερικά Όχι όπως περιγράφεται 
2," Κάνει αρκετό θόρυβο, έχει κακές οδηγίες χρήσεως καθώς δεν διευκρινίζεται πουθενά ποίο κοντρόλ ρυθμίζει το πάνω ή το κάτω επίπεδο. Επίσης λίγο μεγαλύτερα μπουκάλια από τα συνήθη δεν χωράνε σωστά. "
5," Αν βγάλεις τα εσωτερικά ράφθα χωράει 6 μεγάλα μπουκάλια νερό 1,5lt. Η ψύξη είναι κσλή , για νερά, γάλατα κλπ, μικρά γεύματα (δεν έχει κατάψυξη, πχ για παγάκια). Έχει ρύθμιση 1-3 και off (το ρύθμισα στο 2) και φωτάκι στο πανω μερος εσωτερικά. Το ένα ποδαράκι βιδωνει / ξεβιδώνει για να το σταθεροποιεις. "
5," +athorivo ,kali poiotita,katalilo gia xenodoheia. -ligo mikrotero apo oti perimena "
5, ΠΟΛΥ ΚΑΛΟ ΓΑ ΤΗΝ ΤΙΜΗ ΤΟΥ ΒΟΛΙΚΟ ΓΙΑ ΜΙΚΡΟΥΣ ΧΩΡΟΥΣ 
5, το συνιστώ ανεπιφύλακτα!!!! 
5, Αρκετά ικανοποιητικο! 
5, mmmm 
5, Πολύ καλό μηχάνημα !!! 
5, πολύ καλό. 
5, Το εχω 10 μερες.Μεχρι στιγμης νομιζω οτι παει καλα.Ακομα τα συρταρια δεν επειασαν παγο.Ανοιγουν σωστα. 
1, Not satisfied at all with quality. Not worth the money. Sorry I bought 3 of them. 
3, Kataskevastika den einai stivaro. Eleipe kai i mia vida rithmisis ypsous. Den exei xrisimopoiithi akama alla optikos einai oreo. Prospathontas na to valoume stin thesi tou o inox beroxitis xekolise apo tin vasi. Efkola ftiaxtike alla den tha eprepe na einai toso evesthito. 
5, Παρα πολύ εύχρηστο το χερούλι και τέλειο για την αποθήκευση. 
5, Πολύ καλο 
5, Εύχρηστο . Πολύ καλή ποιότητα. 
5, ΠΟΛΥ ΠΡΑΚΤΙΚΟ 
5, αριστο και σε καλη τιμη 
5, Πολυ καλη αντικολλητική επίστρωση Πολυ βολικο το αποσπώμενο χερούλι 
4, Super 
5, Εξαιρετικό. Το αποσπώμενο χερούλι είναι πολυ βολικό!! 
5," Αξιζει το ποσο που εδωσα...ειμαι απολυτα ικανοποιημενη απο τη χρηση του ,το χρησιμοποιω σχεδον καθημερινα μαλιστα εχω καταργηση και καποια μαγειρικα σκευη .Καταπληκτικο!!!!! "
5, Πολυ καλη αντικολλητική επίστρωση και το αποσπώμενο χερούλι της είναι πρακτικό 
5, Αψογο 
5, Πολύ πρακτικό για απομακρυσμένο έλεγχο του ψυγείου και ειδικά σε περίπτωση που χρειαστεί μελλοντικά service. 
